+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 |   diff   | pct_diff |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 1865.09                          | 4068.17                      | 6   | 15882,16057,16232,15879,16054,16229 | 2203.08  | 118.12   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1877.76                          | 4020.0                       | 6   | 14832,15007,15182,14829,15004,15179 | 2142.24  | 114.08   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 3240.97                          | 5262.37                      | 6   | 4374,4549,4724,4371,4546,4721       | 2021.4   | 62.37    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 4529.46                          | 6479.22                      | 6   | 12228,12403,12578,12225,12400,12575 | 1949.76  | 43.05    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 6899.66                          | 8785.84                      | 6   | 12760,12935,13110,12757,12932,13107 | 1886.18  | 27.34    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 2368.28                          | 4139.85                      | 6   | 39283,39472,39661,39280,39469,39658 | 1771.57  | 74.8     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4048576    | 4594.8                           | 6314.52                      | 6   | 33557,33760,33963,33554,33757,33960 | 1719.72  | 37.43    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 4590.59                          | 6265.21                      | 6   | 11178,11353,11528,11175,11350,11525 | 1674.62  | 36.48    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 2544.38                          | 4195.06                      | 6   | 3835,4010,4185,3832,4007,4182       | 1650.68  | 64.88    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 5958.39                          | 7598.22                      | 6   | 12753,12928,13103,12750,12925,13100 | 1639.83  | 27.52    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 2166.12                          | 3739.57                      | 6   | 13782,13957,14132,13779,13954,14129 | 1573.45  | 72.64    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 2260.55                          | 3806.55                      | 6   | 12732,12907,13082,12729,12904,13079 | 1546.0   | 68.39    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 1058.52                          | 2585.71                      | 6   | 12725,12900,13075,12722,12897,13072 | 1527.19  | 144.28   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 2070.64                          | 3539.81                      | 6   | 12214,12389,12564,12211,12386,12561 | 1469.17  | 70.95    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 7048576    | 8070.61                          | 9491.88                      | 6   | 31142,31345,31548,31139,31342,31545 | 1421.27  | 17.61    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 8138.83                          | 9481.0                       | 6   | 29924,30127,30330,29921,30124,30327 | 1342.17  | 16.49    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 5004.44                          | 6316.17                      | 6   | 12746,12921,13096,12743,12918,13093 | 1311.73  | 26.21    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 2501.12                          | 3710.58                      | 6   | 14839,15014,15189,14836,15011,15186 | 1209.46  | 48.36    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 10708.51                         | 11876.05                     | 6   | 53500,53689,53878,53497,53686,53875 | 1167.54  | 10.9     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 1805.63                          | 2968.17                      | 6   | 4346,4521,4696,4343,4518,4693       | 1162.54  | 64.38    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 3748.84                          | 4862.59                      | 6   | 12221,12396,12571,12218,12393,12568 | 1113.75  | 29.71    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 6741.59                          | 7843.14                      | 6   | 32346,32549,32752,32343,32546,32749 | 1101.55  | 16.34    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 5048576    | 6835.95                          | 7894.45                      | 6   | 33564,33767,33970,33561,33764,33967 | 1058.5   | 15.48    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 1455.67                          | 2513.53                      | 6   | 13775,13950,14125,13772,13947,14122 | 1057.86  | 72.67    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 1879.19                          | 2914.8                       | 6   | 9057,9232,9407,9054,9229,9404       | 1035.61  | 55.11    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 3545.74                          | 4554.89                      | 6   | 9064,9239,9414,9061,9236,9411       | 1009.15  | 28.46    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 5804.78                          | 6795.72                      | 6   | 31128,31331,31534,31125,31328,31531 | 990.94   | 17.07    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1042.74                          | 2028.63                      | 6   | 12200,12375,12550,12197,12372,12547 | 985.89   | 94.55    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 5844.31                          | 6814.45                      | 6   | 29910,30113,30316,29907,30110,30313 | 970.14   | 16.6     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 3722.56                          | 4673.76                      | 6   | 10128,10303,10478,10125,10300,10475 | 951.2    | 25.55    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 1243.87                          | 2168.7                       | 6   | 40410,40599,40788,40407,40596,40785 | 924.83   | 74.35    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4048576    | 5417.09                          | 6313.37                      | 6   | 32339,32542,32745,32336,32539,32742 | 896.28   | 16.55    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 743.17                           | 1631.21                      | 6   | 5375,5550,5725,5372,5547,5722       | 888.04   | 119.49   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 3568.07                          | 4434.88                      | 6   | 15889,16064,16239,15886,16061,16236 | 866.81   | 24.29    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 13283.07                         | 14135.78                     | 6   | 42734,42923,43112,42731,42920,43109 | 852.71   | 6.42     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 1793.2                           | 2635.69                      | 6   | 10100,10275,10450,10097,10272,10447 | 842.49   | 46.98    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4048576    | 4621.22                          | 5457.48                      | 6   | 29294,29497,29700,29291,29494,29697 | 836.26   | 18.1     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 5310.29                          | 6137.51                      | 6   | 9078,9253,9428,9075,9250,9425       | 827.22   | 15.58    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 477.55                           | 1288.25                      | 6   | 13768,13943,14118,13765,13940,14115 | 810.7    | 169.76   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4048576    | 4629.76                          | 5436.34                      | 6   | 31121,31324,31527,31118,31321,31524 | 806.58   | 17.42    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 7303.89                          | 8110.34                      | 6   | 37043,37232,37421,37040,37229,37418 | 806.45   | 11.04    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 2883.75                          | 3650.47                      | 6   | 4367,4542,4717,4364,4539,4714       | 766.72   | 26.59    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 528.97                           | 1282.55                      | 6   | 12193,12368,12543,12190,12365,12540 | 753.58   | 142.46   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 562.96                           | 1311.8                       | 6   | 11143,11318,11493,11140,11315,11490 | 748.84   | 133.02   |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6726.45                          | 7452.41                      | 6   | 53479,53668,53857,53476,53665,53854 | 725.96   | 10.79    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1804.07                          | 2528.96                      | 6   | 15875,16050,16225,15872,16047,16222 | 724.89   | 40.18    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 1823.78                          | 2447.1                       | 6   | 14825,15000,15175,14822,14997,15172 | 623.32   | 34.18    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 5372.99                          | 5976.55                      | 6   | 53472,53661,53850,53469,53658,53847 | 603.56   | 11.23    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 3086.05                          | 3684.42                      | 6   | 11164,11339,11514,11161,11336,11511 | 598.37   | 19.39    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 3048576    | 3519.84                          | 4117.36                      | 6   | 28069,28272,28475,28066,28269,28472 | 597.52   | 16.98    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 3125.79                          | 3722.1                       | 6   | 14846,15021,15196,14843,15018,15193 | 596.31   | 19.08    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 1095.65                          | 1673.03                      | 6   | 11150,11325,11500,11147,11322,11497 | 577.38   | 52.7     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 7801.15                          | 8349.39                      | 6   | 12242,12417,12592,12239,12414,12589 | 548.24   | 7.03     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4017.65                          | 4561.19                      | 6   | 53465,53654,53843,53462,53651,53840 | 543.54   | 13.53    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 787.13                           | 1310.42                      | 6   | 12718,12893,13068,12715,12890,13065 | 523.29   | 66.48    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 1453.18                          | 1945.33                      | 6   | 2764,2939,3114,2761,2936,3111       | 492.15   | 33.87    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 1830.3                           | 2312.51                      | 6   | 9050,9225,9400,9047,9222,9397       | 482.21   | 26.35    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 4944.58                          | 5423.82                      | 6   | 15917,16092,16267,15914,16089,16264 | 479.24   | 9.69     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 646.34                           | 1125.18                      | 6   | 15868,16043,16218,15865,16040,16215 | 478.84   | 74.08    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 735.6                            | 1210.38                      | 6   | 2750,2925,3100,2747,2922,3097       | 474.78   | 64.54    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 3830.24                          | 4298.05                      | 6   | 4899,5074,5249,4896,5071,5246       | 467.81   | 12.21    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 2907.35                          | 3371.76                      | 6   | 5417,5592,5767,5414,5589,5764       | 464.41   | 15.97    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 3088.82                          | 3551.85                      | 6   | 15896,16071,16246,15893,16068,16243 | 463.03   | 14.99    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 1468.69                          | 1914.92                      | 6   | 3814,3989,4164,3811,3986,4161       | 446.23   | 30.38    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 3832.91                          | 4262.77                      | 6   | 2274,2449,2624,2271,2446,2621       | 429.86   | 11.21    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 2746.94                          | 3172.04                      | 6   | 26844,27047,27250,26841,27044,27247 | 425.1    | 15.48    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 3372.31                          | 3780.35                      | 6   | 2267,2442,2617,2264,2439,2614       | 408.04   | 12.1     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 2933.61                          | 3340.45                      | 6   | 2260,2435,2610,2257,2432,2607       | 406.84   | 13.87    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 449.87                           | 846.12                       | 6   | 15350,15525,15700,15347,15522,15697 | 396.25   | 88.08    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6052.71                          | 6440.38                      | 6   | 39871,40060,40249,39868,40057,40246 | 387.67   | 6.4      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 268.13                           | 636.05                       | 6   | 12186,12361,12536,12183,12358,12533 | 367.92   | 137.22   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 933.55                           | 1301.42                      | 6   | 14818,14993,15168,14815,14990,15165 | 367.87   | 39.41    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 909.89                           | 1277.4                       | 6   | 15364,15539,15714,15361,15536,15711 | 367.51   | 40.39    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3437.3                           | 3799.1                       | 6   | 4892,5067,5242,4889,5064,5239       | 361.8    | 10.53    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 2965.79                          | 3325.54                      | 6   | 4885,5060,5235,4882,5057,5232       | 359.75   | 12.13    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1594.06                          | 1934.84                      | 6   | 8560,8735,8910,8557,8732,8907       | 340.78   | 21.38    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 1118.24                          | 1453.62                      | 6   | 8546,8721,8896,8543,8718,8893       | 335.38   | 29.99    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 466.44                           | 796.76                       | 6   | 14811,14986,15161,14808,14983,15158 | 330.32   | 70.82    |
