+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3256.83                | 9125.6                     | 6   | 2800,2975,3150,2798,2973,3148       | 5868.77  | 180.2    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 3272.61                | 9115.28                    | 6   | 3850,4025,4200,3848,4023,4198       | 5842.67  | 178.53   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 8750.78                | 14565.63                   | 6   | 38752,38941,39130,38750,38939,39128 | 5814.85  | 66.45    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 8249.1                 | 14023.12                   | 6   | 25676,25879,26082,25674,25877,26080 | 5774.02  | 70.0     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 3940.62                | 9705.77                    | 6   | 13818,13993,14168,13816,13991,14166 | 5765.15  | 146.3    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 8430.53                | 14161.93                   | 6   | 33593,33796,33999,33591,33794,33997 | 5731.4   | 67.98    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 4099.49                | 9825.66                    | 6   | 12243,12418,12593,12241,12416,12591 | 5726.17  | 139.68   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 8323.6                 | 14045.09                   | 6   | 26894,27097,27300,26892,27095,27298 | 5721.49  | 68.74    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 8328.87                | 14026.2                    | 6   | 32375,32578,32781,32373,32576,32779 | 5697.33  | 68.4     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 4339.96                | 9989.42                    | 6   | 9086,9261,9436,9084,9259,9434       | 5649.46  | 130.17   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 4321.82                | 9969.83                    | 6   | 15911,16086,16261,15909,16084,16259 | 5648.01  | 130.69   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 4299.9                 | 9915.79                    | 6   | 10136,10311,10486,10134,10309,10484 | 5615.89  | 130.61   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 4247.33                | 9846.45                    | 6   | 12768,12943,13118,12766,12941,13116 | 5599.12  | 131.83   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 4387.56                | 9919.25                    | 6   | 14861,15036,15211,14859,15034,15209 | 5531.69  | 126.08   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 4321.33                | 9818.92                    | 6   | 11193,11368,11543,11191,11366,11541 | 5497.59  | 127.22   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 2880.75                | 8166.23                    | 6   | 2793,2968,3143,2791,2966,3141       | 5285.48  | 183.48   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 6950.61                | 12219.89                   | 6   | 37611,37800,37989,37609,37798,37987 | 5269.28  | 75.81    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 2884.11                | 8138.86                    | 6   | 4368,4543,4718,4366,4541,4716       | 5254.75  | 182.2    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 9048576    | 6928.4                 | 12172.41                   | 6   | 29330,29533,29736,29328,29531,29734 | 5244.01  | 75.69    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 9048576    | 6919.52                | 12147.0                    | 6   | 31157,31360,31563,31155,31358,31561 | 5227.48  | 75.55    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 7304.16                | 12529.62                   | 6   | 25669,25872,26075,25667,25870,26073 | 5225.46  | 71.54    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 6944.93                | 12149.51                   | 6   | 39312,39501,39690,39310,39499,39688 | 5204.58  | 74.94    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 2910.96                | 8106.0                     | 6   | 5418,5593,5768,5416,5591,5766       | 5195.04  | 178.46   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 7494.43                | 12689.42                   | 6   | 38745,38934,39123,38743,38932,39121 | 5194.99  | 69.32    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 7425.56                | 12606.28                   | 6   | 33586,33789,33992,33584,33787,33990 | 5180.72  | 69.77    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 2941.11                | 8104.66                    | 6   | 3843,4018,4193,3841,4016,4191       | 5163.55  | 175.56   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 3409.55                | 8520.87                    | 6   | 13811,13986,14161,13809,13984,14159 | 5111.32  | 149.91   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 7351.25                | 12448.55                   | 6   | 32368,32571,32774,32366,32569,32772 | 5097.3   | 69.34    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 7431.0                 | 12491.53                   | 6   | 26887,27090,27293,26885,27088,27291 | 5060.53  | 68.1     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 7405.38                | 12458.24                   | 6   | 40446,40635,40824,40444,40633,40822 | 5052.86  | 68.23    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3582.23                | 8564.04                    | 6   | 12236,12411,12586,12234,12409,12584 | 4981.81  | 139.07   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 7241.71                | 12199.57                   | 6   | 28112,28315,28518,28110,28313,28516 | 4957.86  | 68.46    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 7197.92                | 12147.78                   | 6   | 29939,30142,30345,29937,30140,30343 | 4949.86  | 68.77    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 3705.22                | 8598.97                    | 6   | 12761,12936,13111,12759,12934,13109 | 4893.75  | 132.08   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 3709.93                | 8598.2                     | 6   | 9079,9254,9429,9077,9252,9427       | 4888.27  | 131.76   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 3765.3                 | 8625.72                    | 6   | 11186,11361,11536,11184,11359,11534 | 4860.42  | 129.08   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 3725.9                 | 8579.76                    | 6   | 15904,16079,16254,15902,16077,16252 | 4853.86  | 130.27   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 3673.81                | 8520.81                    | 6   | 10129,10304,10479,10127,10302,10477 | 4847.0   | 131.93   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 3752.32                | 8566.26                    | 6   | 14854,15029,15204,14852,15027,15202 | 4813.94  | 128.29   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8048576    | 6112.2                 | 10831.28                   | 6   | 29323,29526,29729,29321,29524,29727 | 4719.08  | 77.21    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 6388.03                | 11004.27                   | 6   | 32361,32564,32767,32359,32562,32765 | 4616.24  | 72.26    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 2524.64                | 7125.99                    | 6   | 2786,2961,3136,2784,2959,3134       | 4601.35  | 182.26   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 2522.65                | 7116.21                    | 6   | 4361,4536,4711,4359,4534,4709       | 4593.56  | 182.09   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 6268.71                | 10847.28                   | 6   | 31150,31353,31556,31148,31351,31554 | 4578.57  | 73.04    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 2563.78                | 7136.59                    | 6   | 3836,4011,4186,3834,4009,4184       | 4572.81  | 178.36   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 6469.54                | 11036.96                   | 6   | 25662,25865,26068,25660,25863,26066 | 4567.42  | 70.6     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 2538.47                | 7085.07                    | 6   | 5411,5586,5761,5409,5584,5759       | 4546.6   | 179.11   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 6515.01                | 11051.89                   | 6   | 33579,33782,33985,33577,33780,33983 | 4536.88  | 69.64    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 6375.77                | 10858.73                   | 6   | 29932,30135,30338,29930,30133,30336 | 4482.96  | 70.31    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 6509.01                | 10948.65                   | 6   | 26880,27083,27286,26878,27081,27284 | 4439.64  | 68.21    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2938.59                | 7376.37                    | 6   | 13804,13979,14154,13802,13977,14152 | 4437.78  | 151.02   |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 6369.08                | 10798.0                    | 6   | 28105,28308,28511,28103,28306,28509 | 4428.92  | 69.54    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5887.84                | 10252.07                   | 6   | 36463,36652,36841,36461,36650,36839 | 4364.23  | 74.12    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 6154.72                | 10459.71                   | 6   | 40439,40628,40817,40437,40626,40815 | 4304.99  | 69.95    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 3068.86                | 7301.07                    | 6   | 12229,12404,12579,12227,12402,12577 | 4232.21  | 137.91   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 7048576    | 5307.86                | 9488.14                    | 6   | 31143,31346,31549,31141,31344,31547 | 4180.28  | 78.76    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6264.17                | 10426.74                   | 6   | 38738,38927,39116,38736,38925,39114 | 4162.57  | 66.45    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 5323.87                | 9475.85                    | 6   | 29316,29519,29722,29314,29517,29720 | 4151.98  | 77.99    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 3242.55                | 7362.5                     | 6   | 11179,11354,11529,11177,11352,11527 | 4119.95  | 127.06   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 3198.2                 | 7264.28                    | 6   | 12754,12929,13104,12752,12927,13102 | 4066.08  | 127.14   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 3120.44                | 7180.65                    | 6   | 9072,9247,9422,9070,9245,9420       | 4060.21  | 130.12   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 3113.03                | 7138.27                    | 6   | 15897,16072,16247,15895,16070,16245 | 4025.24  | 129.3    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 3090.88                | 7114.35                    | 6   | 10122,10297,10472,10120,10295,10470 | 4023.47  | 130.17   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 3121.2                 | 7105.34                    | 6   | 14847,15022,15197,14845,15020,15195 | 3984.14  | 127.65   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 2159.1                 | 6122.83                    | 6   | 4354,4529,4704,4352,4527,4702       | 3963.73  | 183.58   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 5542.36                | 9498.26                    | 6   | 29925,30128,30331,29923,30126,30329 | 3955.9   | 71.38    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 5531.61                | 9460.03                    | 6   | 28098,28301,28504,28096,28299,28502 | 3928.42  | 71.02    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 5441.85                | 9364.96                    | 6   | 25655,25858,26061,25653,25856,26059 | 3923.11  | 72.09    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2168.82                | 6080.6                     | 6   | 5404,5579,5754,5402,5577,5752       | 3911.78  | 180.36   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2191.56                | 6099.71                    | 6   | 3829,4004,4179,3827,4002,4177       | 3908.15  | 178.33   |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 6048576    | 5635.58                | 9491.99                    | 6   | 33572,33775,33978,33570,33773,33976 | 3856.41  | 68.43    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 5551.12                | 9387.36                    | 6   | 26873,27076,27279,26871,27074,27277 | 3836.24  | 69.11    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 6048576    | 5579.32                | 9408.19                    | 6   | 32354,32557,32760,32352,32555,32758 | 3828.87  | 68.63    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 2399.14                | 6222.07                    | 6   | 13797,13972,14147,13795,13970,14145 | 3822.93  | 159.35   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 3873.08                | 7610.81                    | 6   | 1743,1918,2093,1741,1916,2091       | 3737.73  | 96.51    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 2557.98                | 6168.14                    | 6   | 12222,12397,12572,12220,12395,12570 | 3610.16  | 141.13   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 6048576    | 4578.62                | 8128.29                    | 6   | 31136,31339,31542,31134,31337,31540 | 3549.67  | 77.53    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 2650.1                 | 6195.56                    | 6   | 12747,12922,13097,12745,12920,13095 | 3545.46  | 133.79   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4651.09                | 8189.49                    | 6   | 39298,39487,39676,39296,39485,39674 | 3538.4   | 76.08    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 6048576    | 4631.6                 | 8138.05                    | 6   | 29309,29512,29715,29307,29510,29713 | 3506.45  | 75.71    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4687.2                 | 8151.06                    | 6   | 37597,37786,37975,37595,37784,37973 | 3463.86  | 73.9     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 2708.05                | 6095.41                    | 6   | 11172,11347,11522,11170,11345,11520 | 3387.36  | 125.08   |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 4762.4                 | 8127.05                    | 6   | 29918,30121,30324,29916,30119,30322 | 3364.65  | 70.65    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5025.95                | 8388.48                    | 6   | 38731,38920,39109,38729,38918,39107 | 3362.53  | 66.9     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 4778.21                | 8118.06                    | 6   | 28091,28294,28497,28089,28292,28495 | 3339.85  | 69.9     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 1790.93                | 5120.5                     | 6   | 4347,4522,4697,4345,4520,4695       | 3329.57  | 185.91   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 1804.51                | 5113.83                    | 6   | 2772,2947,3122,2770,2945,3120       | 3309.32  | 183.39   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 1815.05                | 5110.73                    | 6   | 5397,5572,5747,5395,5570,5745       | 3295.68  | 181.58   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 1822.55                | 5104.16                    | 6   | 3822,3997,4172,3820,3995,4170       | 3281.61  | 180.06   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 2481.92                | 5755.05                    | 6   | 9065,9240,9415,9063,9238,9413       | 3273.13  | 131.88   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 2474.39                | 5712.37                    | 6   | 10115,10290,10465,10113,10288,10463 | 3237.98  | 130.86   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 2487.71                | 5720.53                    | 6   | 15890,16065,16240,15888,16063,16238 | 3232.82  | 129.95   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 4628.18                | 7858.34                    | 6   | 25648,25851,26054,25646,25849,26052 | 3230.16  | 69.79    |
