0.87	1.12
0.98	1.27
1.15	1.49
1.2	1.44
1.43	1.55
1.36	1.54
1.89	1.93
2.15	2.21
2.77	2.83
3.62	3.81
5.59	5.89
9.69	9.88
17.84	17.53
31.43	32.85
60.24	60.16
117.72	119.12
227.49	230.79
425.74	450.18
650.8	646.49
827.81	860.43
1030.35	1088.3
1261.97	1319.13
1440.31	1502.44
1684.99	1676.83
1836.83	1903.23
1.1	1.23
1.02	1.26
0.82	1.19
1.04	1.31
1.3	1.52
1.55	1.97
1.9	2.4
2.45	3.79
3.73	6.27
5.73	11.32
10.31	21.64
18.33	41.01
34.66	81.05
67.7	158.36
130.29	316.53
256.41	622.84
516.01	1250.48
995.05	2408.37
1473.73	3602.56
1956.21	4827.27
2425.0	5936.54
2888.23	7105.18
3371.65	8379.95
3815.0	9446.55
4340.05	10648.68
1.04	1.23
1.04	1.12
1.0	1.26
1.16	1.34
1.41	1.57
1.63	1.61
1.97	1.94
2.21	2.28
2.92	2.9
3.6	3.82
5.37	5.9
8.87	10.01
15.23	17.65
28.14	32.82
49.74	61.43
94.44	119.23
178.75	235.21
342.14	439.73
516.68	663.02
708.66	885.4
850.26	1085.69
1000.86	1291.65
1159.98	1507.79
1367.89	1727.96
1526.81	1937.89
0.95	1.21
1.12	1.14
1.08	1.11
1.14	1.39
1.4	1.68
1.74	1.88
2.28	2.4
2.45	3.82
3.52	6.28
5.45	11.36
9.43	22.41
17.13	41.28
33.66	81.23
63.53	161.68
123.48	316.28
246.7	625.88
486.58	1246.99
949.44	2433.3
1385.76	3577.57
1862.28	4821.26
2311.46	5987.31
2749.32	7152.83
3217.47	8296.41
3647.26	9573.18
4109.31	10774.04
1.02	1.27
1.02	1.29
1.09	1.42
1.25	1.51
1.44	1.59
1.55	1.6
1.84	1.96
2.53	2.57
3.67	3.56
6.65	5.64
9.82	9.67
18.93	17.52
34.85	34.09
67.97	64.26
134.84	126.84
257.09	251.67
518.68	488.76
1007.05	953.65
1477.26	1418.88
1967.91	1887.11
2447.41	2364.62
2952.29	2828.43
3424.81	3297.33
3904.06	3811.98
4384.14	4231.64
1.09	1.29
1.06	2.02
1.13	1.35
1.31	1.44
1.54	1.66
1.67	2.13
1.95	2.54
2.28	3.5
3.32	5.85
5.54	10.29
7.99	18.93
17.46	35.67
26.12	69.17
53.74	137.69
98.4	268.08
192.03	529.47
383.18	1065.6
749.01	2075.79
1112.06	3092.38
1472.28	4119.35
1834.36	5092.44
2190.93	6115.45
2544.48	7067.7
2909.37	8145.31
3303.79	9118.6
0.99	1.24
1.04	1.36
1.17	1.41
1.1	1.63
1.34	1.48
1.68	1.86
2.08	2.1
2.44	2.69
3.43	3.42
5.17	5.65
9.0	9.41
16.7	17.56
31.17	34.03
61.93	64.93
115.89	125.25
227.6	246.52
450.99	491.41
882.32	954.45
1285.08	1404.92
1695.9	1911.27
2142.92	2366.07
2539.56	2836.86
2954.25	3272.54
3415.51	3740.04
3853.18	4221.99
1.01	1.29
1.08	1.27
1.08	1.42
1.22	1.53
1.49	1.6
1.84	1.9
2.15	2.49
2.76	3.4
3.98	5.86
4.82	9.9
8.04	18.36
13.52	35.36
26.16	70.25
50.05	135.51
97.41	270.15
190.8	529.69
379.79	1055.66
733.92	2090.12
1097.32	3093.82
1451.09	4082.21
1809.13	5096.13
2170.12	6072.64
2519.87	7113.43
2881.83	8125.43
3234.0	9166.6
1.05	1.2
1.09	1.31
1.02	1.34
1.29	1.48
1.6	1.56
2.27	1.91
2.13	2.37
2.27	3.49
2.99	5.69
4.98	10.08
7.86	18.47
13.72	35.66
26.22	68.41
49.84	137.45
101.18	267.09
198.88	533.01
378.87	1062.82
742.57	2076.45
1104.71	3069.95
1460.11	4124.34
1811.97	5096.26
3526.36	6074.87
2539.51	7115.81
2902.18	8158.07
3252.34	9161.98
1.03	1.2
0.92	1.24
1.15	1.19
1.26	1.41
1.24	1.6
1.78	1.85
1.98	2.07
2.59	2.78
3.7	3.78
5.69	5.15
9.99	9.81
18.04	17.54
35.13	32.97
66.67	63.77
