+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 |  master  | cnt |                 qid                 | pct_diff |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 52.24                      | 364.63   | 6   | 49439,49628,49817,49435,49624,49813 | 597.99   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 72.49                      | 505.77   | 6   | 43776,43965,44154,43772,43961,44150 | 597.71   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 29.95                      | 208.19   | 6   | 47731,47920,48109,47727,47916,48105 | 595.13   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 74.85                      | 519.61   | 6   | 47745,47934,48123,47741,47930,48119 | 594.2    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 84.14                      | 583.09   | 6   | 51714,51903,52092,51710,51899,52088 | 593.0    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 72.12                      | 499.55   | 6   | 52281,52470,52659,52277,52466,52655 | 592.67   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 30.26                      | 209.39   | 6   | 49432,49621,49810,49428,49617,49806 | 591.97   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 50.41                      | 347.99   | 6   | 48305,48494,48683,48301,48490,48679 | 590.32   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 85.28                      | 584.61   | 6   | 50580,50769,50958,50576,50765,50954 | 585.52   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 85.71                      | 585.77   | 6   | 47178,47367,47556,47174,47363,47552 | 583.43   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 77.41                      | 524.9    | 6   | 49446,49635,49824,49442,49631,49820 | 578.08   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 82.19                      | 555.67   | 6   | 48879,49068,49257,48875,49064,49253 | 576.08   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 32.16                      | 216.91   | 6   | 45463,45652,45841,45459,45648,45837 | 574.47   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 32.06                      | 214.65   | 6   | 52267,52456,52645,52263,52452,52641 | 569.53   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 32.4                       | 216.83   | 6   | 51700,51889,52078,51696,51885,52074 | 569.23   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 52.98                      | 354.06   | 6   | 48872,49061,49250,48868,49057,49246 | 568.29   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 17.14                      | 114.5    | 6   | 48858,49047,49236,48854,49043,49232 | 568.03   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 18.04                      | 120.32   | 6   | 43755,43944,44133,43751,43940,44129 | 566.96   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 32.28                      | 211.91   | 6   | 46597,46786,46975,46593,46782,46971 | 556.47   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 121.4                      | 796.69   | 6   | 50587,50776,50965,50583,50772,50961 | 556.25   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 32.59                      | 213.63   | 6   | 46030,46219,46408,46026,46215,46404 | 555.51   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 33.77                      | 221.3    | 6   | 49999,50188,50377,49995,50184,50373 | 555.32   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 18.29                      | 119.17   | 6   | 44889,45078,45267,44885,45074,45263 | 551.56   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 85.56                      | 556.18   | 6   | 50013,50202,50391,50009,50198,50387 | 550.05   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 93.68                      | 607.63   | 6   | 46611,46800,46989,46607,46796,46985 | 548.62   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 105.24                     | 682.55   | 6   | 43783,43972,44161,43779,43968,44157 | 548.57   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 33.69                      | 217.64   | 6   | 50566,50755,50944,50562,50751,50940 | 546.01   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 33.94                      | 218.79   | 6   | 44329,44518,44707,44325,44514,44703 | 544.64   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 86.02                      | 548.42   | 6   | 44343,44532,44721,44339,44528,44717 | 537.55   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 78.1                       | 497.05   | 6   | 44910,45099,45288,44906,45095,45284 | 536.43   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 18.55                      | 117.5    | 6   | 46023,46212,46401,46019,46208,46397 | 533.42   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 122.2                      | 769.47   | 6   | 44350,44539,44728,44346,44535,44724 | 529.68   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 18.58                      | 116.04   | 6   | 47724,47913,48102,47720,47909,48098 | 524.54   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 128.34                     | 794.02   | 6   | 47185,47374,47563,47181,47370,47559 | 518.68   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 19.28                      | 118.42   | 6   | 48291,48480,48669,48287,48476,48665 | 514.21   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 110.72                     | 668.47   | 6   | 49453,49642,49831,49449,49638,49827 | 503.75   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 123.42                     | 745.03   | 6   | 46051,46240,46429,46047,46236,46425 | 503.65   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 126.78                     | 764.97   | 6   | 50020,50209,50398,50016,50205,50394 | 503.38   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 109.66                     | 661.46   | 6   | 47752,47941,48130,47748,47937,48126 | 503.19   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 10.47                      | 63.02    | 6   | 51119,51308,51497,51115,51304,51493 | 501.91   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 108.14                     | 648.7    | 6   | 51154,51343,51532,51150,51339,51528 | 499.87   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 125.2                      | 750.76   | 6   | 48886,49075,49264,48882,49071,49260 | 499.65   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 108.39                     | 649.51   | 6   | 52288,52477,52666,52284,52473,52662 | 499.23   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 128.84                     | 769.29   | 6   | 45484,45673,45862,45480,45669,45858 | 497.09   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 36.35                      | 215.95   | 6   | 47164,47353,47542,47160,47349,47538 | 494.09   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 110.37                     | 653.7    | 6   | 48319,48508,48697,48315,48504,48693 | 492.28   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 131.37                     | 773.84   | 6   | 51721,51910,52099,51717,51906,52095 | 489.05   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 142.18                     | 835.78   | 6   | 46625,46814,47003,46621,46810,46999 | 487.83   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 19.68                      | 115.36   | 6   | 49992,50181,50370,49988,50177,50366 | 486.18   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 116.25                     | 672.42   | 6   | 44917,45106,45295,44913,45102,45291 | 478.43   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 10.72                      | 61.18    | 6   | 50552,50741,50930,50548,50737,50926 | 470.71   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 20.54                      | 116.85   | 6   | 50559,50748,50937,50555,50744,50933 | 468.89   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 20.48                      | 115.14   | 6   | 45456,45645,45834,45452,45641,45830 | 462.21   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 21.48                      | 118.69   | 6   | 51126,51315,51504,51122,51311,51500 | 452.56   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 143.57                     | 791.67   | 6   | 51161,51350,51539,51157,51346,51535 | 451.42   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 154.93                     | 845.47   | 6   | 44924,45113,45302,44920,45109,45298 | 445.71   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 141.86                     | 769.96   | 6   | 48326,48515,48704,48322,48511,48700 | 442.76   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 12.09                      | 64.46    | 6   | 46583,46772,46961,46579,46768,46957 | 433.17   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 147.11                     | 778.31   | 6   | 43790,43979,44168,43786,43975,44164 | 429.07   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 21.81                      | 115.08   | 6   | 44322,44511,44700,44318,44507,44696 | 427.65   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 174.08                     | 914.38   | 6   | 46058,46247,46436,46054,46243,46432 | 425.26   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 11.58                      | 60.1     | 6   | 47150,47339,47528,47146,47335,47524 | 419.0    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 23.2                       | 120.28   | 6   | 46590,46779,46968,46586,46775,46964 | 418.45   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 11.83                      | 61.28    | 6   | 51686,51875,52064,51682,51871,52060 | 418.01   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 160.2                      | 820.15   | 6   | 47759,47948,48137,47755,47944,48133 | 411.95   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 173.99                     | 887.2    | 6   | 48893,49082,49271,48889,49078,49267 | 409.91   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 182.85                     | 927.68   | 6   | 44357,44546,44735,44353,44542,44731 | 407.34   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 23.17                      | 117.52   | 6   | 51693,51882,52071,51689,51878,52067 | 407.21   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 159.83                     | 807.65   | 6   | 52295,52484,52673,52291,52480,52669 | 405.32   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 12.45                      | 62.85    | 6   | 49985,50174,50363,49981,50170,50359 | 404.82   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 23.46                      | 118.4    | 6   | 49425,49614,49803,49421,49610,49799 | 404.69   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 179.68                     | 902.05   | 6   | 50594,50783,50972,50590,50779,50968 | 402.03   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 24.33                      | 119.19   | 6   | 47157,47346,47535,47153,47342,47531 | 389.89   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 185.39                     | 903.19   | 6   | 51728,51917,52106,51724,51913,52102 | 387.18   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 185.34                     | 902.06   | 6   | 47192,47381,47570,47188,47377,47566 | 386.71   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 193.37                     | 928.17   | 6   | 50027,50216,50405,50023,50212,50401 | 380.0    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 163.26                     | 779.65   | 6   | 49460,49649,49838,49456,49645,49834 | 377.55   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 12.73                      | 60.43    | 6   | 48851,49040,49229,48847,49036,49225 | 374.71   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 190.64                     | 904.75   | 6   | 45491,45680,45869,45487,45676,45865 | 374.59   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 13.64                      | 63.33    | 6   | 52253,52442,52631,52249,52438,52627 | 364.3    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 207.39                     | 960.16   | 6   | 51168,51357,51546,51164,51353,51542 | 362.97   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 13.35                      | 61.78    | 6   | 45449,45638,45827,45445,45634,45823 | 362.77   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 13.62                      | 62.26    | 6   | 47717,47906,48095,47713,47902,48091 | 357.12   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 13.9                       | 63.52    | 6   | 49418,49607,49796,49414,49603,49792 | 356.98   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 219.33                     | 989.7    | 6   | 48333,48522,48711,48329,48518,48707 | 351.24   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 13.95                      | 62.54    | 6   | 46016,46205,46394,46012,46201,46390 | 348.32   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 221.77                     | 986.47   | 6   | 46632,46821,47010,46628,46817,47006 | 344.82   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 14.55                      | 63.3     | 6   | 48284,48473,48662,48280,48469,48658 | 335.05   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 14.06                      | 60.81    | 6   | 44315,44504,44693,44311,44500,44689 | 332.5    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 7.32                       | 31.37    | 6   | 44308,44497,44686,44304,44493,44682 | 328.55   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 276.53                     | 1184.43  | 6   | 44364,44553,44742,44360,44549,44738 | 328.32   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 270.44                     | 1152.27  | 6   | 48900,49089,49278,48896,49085,49274 | 326.07   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 215.77                     | 918.0    | 6   | 43797,43986,44175,43793,43982,44171 | 325.45   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 277.54                     | 1172.97  | 6   | 46065,46254,46443,46061,46250,46439 | 322.63   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 233.52                     | 977.66   | 6   | 49467,49656,49845,49463,49652,49841 | 318.66   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 341.9                      | 1411.56  | 6   | 43804,43993,44182,43800,43989,44178 | 312.86   |
