+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 |  master  | cnt |                 qid                 |  diff   | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 3081.76                    | 3093.82  | 6   | 2756,2931,3106,2752,2927,3102       | 12.06   | 0.39     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 233.46                     | 245.5    | 6   | 23462,23630,23798,23458,23626,23794 | 12.04   | 5.16     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1129.04                    | 1141.05  | 6   | 25023,25226,25429,25019,25222,25425 | 12.01   | 1.06     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 10.69                      | 22.55    | 6   | 22916,23084,23252,22912,23080,23248 | 11.86   | 110.94   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1277.84                    | 1289.69  | 6   | 12717,12892,13067,12713,12888,13063 | 11.85   | 0.93     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 11.14                      | 22.93    | 6   | 23924,24092,24260,23920,24088,24256 | 11.79   | 105.83   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 9.33                       | 21.08    | 6   | 6375,6550,6725,6371,6546,6721       | 11.75   | 125.94   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 2501.67                    | 2513.35  | 6   | 14320,14495,14670,14316,14491,14666 | 11.68   | 0.47     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 442.3                      | 453.91   | 6   | 7999,8174,8349,7995,8170,8345       | 11.61   | 2.62     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 10.15                      | 21.64    | 6   | 1650,1825,2000,1646,1821,1996       | 11.49   | 113.2    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 2065.03                    | 2076.45  | 6   | 5374,5549,5724,5370,5545,5720       | 11.42   | 0.55     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 11.44                      | 22.85    | 6   | 18380,18548,18716,18376,18544,18712 | 11.41   | 99.74    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 5710.28                    | 5721.22  | 6   | 14838,15013,15188,14834,15009,15184 | 10.94   | 0.19     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 10.23                      | 21.15    | 6   | 7425,7600,7775,7421,7596,7771       | 10.92   | 106.74   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 7362.5                     | 7373.41  | 6   | 11177,11352,11527,11173,11348,11523 | 10.91   | 0.15     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 50.59                      | 61.43    | 6   | 103,278,453,99,274,449              | 10.84   | 21.43    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1505.05                    | 1515.87  | 6   | 14306,14481,14656,14302,14477,14652 | 10.82   | 0.72     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1742.17                    | 1752.95  | 6   | 15384,15559,15734,15380,15555,15730 | 10.78   | 0.62     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 8.03                       | 18.68    | 6   | 19388,19556,19724,19384,19552,19720 | 10.65   | 132.63   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1281.61                    | 1292.24  | 6   | 12192,12367,12542,12188,12363,12538 | 10.63   | 0.83     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 50.86                      | 61.07    | 6   | 6928,7103,7278,6924,7099,7274       | 10.21   | 20.07    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 8.52                       | 18.71    | 6   | 20396,20564,20732,20392,20560,20728 | 10.19   | 119.6    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 4493.71                    | 4503.9   | 4   | 27487,27690,27483,27686             | 10.19   | 0.23     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128036     | 1013.88                    | 1024.02  | 6   | 14299,14474,14649,14295,14470,14645 | 10.14   | 1.0      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 8.62                       | 18.63    | 6   | 21908,22076,22244,21904,22072,22240 | 10.01   | 116.13   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 122.13                     | 132.11   | 6   | 23455,23623,23791,23451,23619,23787 | 9.98    | 8.17     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 8138.86                    | 8148.82  | 6   | 4366,4541,4716,4362,4537,4712       | 9.96    | 0.12     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 2368.74                    | 2378.68  | 6   | 5920,6095,6270,5916,6091,6266       | 9.94    | 0.42     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 8.01                       | 17.8     | 6   | 20900,21068,21236,20896,21064,21232 | 9.79    | 122.22   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 221.17                     | 230.79   | 6   | 1167,1342,1517,1163,1338,1513       | 9.62    | 4.35     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2495.93                    | 2505.5   | 6   | 12199,12374,12549,12195,12370,12545 | 9.57    | 0.38     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 120.19                     | 129.67   | 6   | 21432,21600,21768,21428,21596,21764 | 9.48    | 7.89     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 637.12                     | 646.49   | 6   | 1181,1356,1531,1177,1352,1527       | 9.37    | 1.47     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 9152.62                    | 9161.98  | 6   | 5423,5598,5773,5419,5594,5769       | 9.36    | 0.1      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1477.48                    | 1486.41  | 6   | 10092,10267,10442,10088,10263,10438 | 8.93    | 0.6      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 1310.68                    | 1319.17  | 6   | 27452,27655,27858,27448,27651,27854 | 8.49    | 0.65     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 260.35                     | 268.3    | 6   | 15342,15517,15692,15338,15513,15688 | 7.95    | 3.05     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 637.95                     | 645.62   | 6   | 12185,12360,12535,12181,12356,12531 | 7.67    | 1.2      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 386.59                     | 394.07   | 6   | 25009,25212,25415,25005,25208,25411 | 7.48    | 1.93     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1480.8                     | 1488.2   | 6   | 15867,16042,16217,15863,16038,16213 | 7.4     | 0.5      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 520.25                     | 527.64   | 6   | 11667,11842,12017,11663,11838,12013 | 7.39    | 1.42     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 641.54                     | 648.75   | 6   | 11135,11310,11485,11131,11306,11481 | 7.21    | 1.12     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 497.65                     | 504.79   | 6   | 9574,9749,9924,9570,9745,9920       | 7.14    | 1.43     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 3085.43                    | 3092.25  | 6   | 4331,4506,4681,4327,4502,4677       | 6.82    | 0.22     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1422.24                    | 1429.02  | 6   | 5906,6081,6256,5902,6077,6252       | 6.78    | 0.48     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2830.09                    | 2836.86  | 6   | 2252,2427,2602,2248,2423,2598       | 6.77    | 0.24     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 6.45                       | 12.91    | 6   | 18373,18541,18709,18369,18537,18705 | 6.46    | 100.16   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 6.46                       | 12.81    | 6   | 17365,17533,17701,17361,17529,17697 | 6.35    | 98.3     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3515.68                    | 3521.79  | 6   | 11709,11884,12059,11705,11880,12055 | 6.11    | 0.17     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2069.73                    | 2075.79  | 6   | 3799,3974,4149,3795,3970,4145       | 6.06    | 0.29     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 123.76                     | 129.7    | 6   | 18912,19080,19248,18908,19076,19244 | 5.94    | 4.8      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 3176.31                    | 3182.11  | 6   | 26843,27046,27249,26839,27042,27245 | 5.8     | 0.18     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1286.27                    | 1292.06  | 6   | 11142,11317,11492,11138,11313,11488 | 5.79    | 0.45     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 62.69                      | 68.47    | 6   | 18905,19073,19241,18901,19069,19237 | 5.78    | 9.22     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 1626.53                    | 1632.26  | 6   | 26836,27039,27242,26832,27035,27238 | 5.73    | 0.35     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 5.32                       | 11.05    | 6   | 21901,22069,22237,21897,22065,22233 | 5.73    | 107.71   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 27.54                      | 33.2     | 6   | 6921,7096,7271,6917,7092,7267       | 5.66    | 20.55    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1415.91                    | 1421.5   | 6   | 4856,5031,5206,4852,5027,5202       | 5.59    | 0.39     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 245.6                      | 251.13   | 6   | 5885,6060,6235,5881,6056,6231       | 5.53    | 2.25     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 62.82                      | 68.27    | 6   | 16896,17064,17232,16892,17060,17228 | 5.45    | 8.68     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 5.92                       | 11.36    | 6   | 593,768,943,589,764,939             | 5.44    | 91.89    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 5.94                       | 11.32    | 6   | 1643,1818,1993,1639,1814,1989       | 5.38    | 90.57    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 7.05                       | 12.43    | 6   | 23917,24085,24253,23913,24081,24249 | 5.38    | 76.31    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 4450.11                    | 4455.46  | 6   | 11723,11898,12073,11719,11894,12069 | 5.35    | 0.12     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 5.87                       | 11.18    | 6   | 6368,6543,6718,6364,6539,6714       | 5.31    | 90.46    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 6.56                       | 11.86    | 6   | 22909,23077,23245,22905,23073,23241 | 5.3     | 80.79    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 121.06                     | 126.27   | 6   | 16903,17071,17239,16899,17067,17235 | 5.21    | 4.3      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1060.45                    | 1065.6   | 6   | 3792,3967,4142,3788,3963,4138       | 5.15    | 0.49     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 62.65                      | 67.74    | 6   | 21425,21593,21761,21421,21589,21757 | 5.09    | 8.12     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1527.52                    | 1532.42  | 6   | 11681,11856,12031,11677,11852,12027 | 4.9     | 0.32     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 375.12                     | 380.0    | 6   | 10078,10253,10428,10074,10249,10424 | 4.88    | 1.3      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 6.3                        | 11.16    | 6   | 7418,7593,7768,7414,7589,7764       | 4.86    | 77.14    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 28.1                       | 32.82    | 6   | 96,271,446,92,267,442               | 4.72    | 16.8     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 1019.85                    | 1024.46  | 6   | 13249,13424,13599,13245,13420,13595 | 4.61    | 0.45     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128036     | 1013.75                    | 1018.28  | 6   | 10624,10799,10974,10620,10795,10970 | 4.53    | 0.45     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1906.78                    | 1911.27  | 6   | 2238,2413,2588,2234,2409,2584       | 4.49    | 0.24     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 266.11                     | 270.38   | 6   | 4303,4478,4653,4299,4474,4649       | 4.27    | 1.6      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 2016.07                    | 2020.16  | 6   | 11688,11863,12038,11684,11859,12034 | 4.09    | 0.2      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 324.75                     | 328.75   | 6   | 11128,11303,11478,11124,11299,11474 | 4.0     | 1.23     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 741.44                     | 745.43   | 6   | 10085,10260,10435,10081,10256,10431 | 3.99    | 0.54     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 247.85                     | 251.67   | 6   | 3260,3435,3610,3256,3431,3606       | 3.82    | 1.54     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 7831.11                    | 7834.76  | 6   | 26864,27067,27270,26860,27063,27266 | 3.65    | 0.05     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 518.14                     | 521.72   | 6   | 13242,13417,13592,13238,13413,13588 | 3.58    | 0.69     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 34.0                       | 37.54    | 6   | 21418,21586,21754,21414,21582,21750 | 3.54    | 10.41    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 9115.28                    | 9118.6   | 6   | 3848,4023,4198,3844,4019,4194       | 3.32    | 0.04     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 134.44                     | 137.72   | 6   | 14278,14453,14628,14274,14449,14624 | 3.28    | 2.44     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.38                       | 7.63     | 6   | 22902,23070,23238,22898,23066,23234 | 3.25    | 74.2     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1063.78                    | 1067.02  | 6   | 4317,4492,4667,4313,4488,4663       | 3.24    | 0.3      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 4.53                       | 7.73     | 6   | 17358,17526,17694,17354,17522,17690 | 3.2     | 70.64    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 33.07                      | 36.16    | 6   | 18898,19066,19234,18894,19062,19230 | 3.09    | 9.34     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 7.31                       | 10.34    | 6   | 20389,20557,20725,20385,20553,20721 | 3.03    | 41.45    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 7.24                       | 10.26    | 6   | 19381,19549,19717,19377,19545,19713 | 3.02    | 41.71    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1456.84                    | 1459.86  | 6   | 15377,15552,15727,15373,15548,15723 | 3.02    | 0.21     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 3758.46                    | 3761.41  | 6   | 4891,5066,5241,4887,5062,5237       | 2.95    | 0.08     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 744.13                     | 747.0    | 6   | 16406,16581,16756,16402,16577,16752 | 2.87    | 0.39     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 95.18                      | 98.05    | 6   | 10064,10239,10414,10060,10235,10410 | 2.87    | 3.02     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 4343.93                    | 4346.8   | 6   | 10106,10281,10456,10102,10277,10452 | 2.87    | 0.07     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 3.84                       | 6.69     | 6   | 6361,6536,6711,6357,6532,6707       | 2.85    | 74.22    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 4.46                       | 7.3      | 6   | 23910,24078,24246,23906,24074,24242 | 2.84    | 63.68    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 7.49                       | 10.25    | 6   | 20893,21061,21229,20889,21057,21225 | 2.76    | 36.85    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 165.82                     | 168.54   | 6   | 11121,11296,11471,11117,11292,11467 | 2.72    | 1.64     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.62                       | 7.33     | 6   | 18366,18534,18702,18362,18530,18698 | 2.71    | 58.66    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 187.59                     | 190.28   | 6   | 14796,14971,15146,14792,14967,15142 | 2.69    | 1.43     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 18.1                       | 20.79    | 6   | 18891,19059,19227,18887,19055,19223 | 2.69    | 14.86    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 3.51                       | 6.17     | 6   | 7411,7586,7761,7407,7582,7757       | 2.66    | 75.78    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.14                       | 6.72     | 6   | 20382,20550,20718,20378,20546,20714 | 2.58    | 62.32    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 3.71                       | 6.28     | 6   | 586,761,936,582,757,932             | 2.57    | 69.27    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 60.94                      | 63.49    | 6   | 7978,8153,8328,7974,8149,8324       | 2.55    | 4.18     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 4.01                       | 6.55     | 6   | 19374,19542,19710,19370,19538,19706 | 2.54    | 63.34    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 163.0                      | 165.4    | 6   | 12696,12871,13046,12692,12867,13042 | 2.4     | 1.47     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 162.63                     | 165.0    | 6   | 13746,13921,14096,13742,13917,14092 | 2.37    | 1.46     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.92                       | 6.27     | 6   | 1636,1811,1986,1632,1807,1982       | 2.35    | 59.95    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 135.34                     | 137.69   | 6   | 3771,3946,4121,3767,3942,4117       | 2.35    | 1.74     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 21.59                      | 23.91    | 6   | 11100,11275,11450,11096,11271,11446 | 2.32    | 10.75    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 116.82                     | 119.12   | 6   | 1160,1335,1510,1156,1331,1506       | 2.3     | 1.97     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 9387.36                    | 9389.64  | 6   | 26871,27074,27277,26867,27070,27273 | 2.28    | 0.02     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 15.45                      | 17.72    | 6   | 6914,7089,7264,6910,7085,7260       | 2.27    | 14.69    |
