+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched  |  master  | cnt |                 qid                 |   diff   | pct_diff |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5922.67  | 18935.95 | 6   | 5777,5912,6047,5776,5911,6046       | 13013.28 | 219.72   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5967.13  | 18821.08 | 6   | 1322,1457,1592,1321,1456,1591       | 12853.95 | 215.41   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 5819.11  | 18658.17 | 6   | 3352,3487,3622,3351,3486,3621       | 12839.06 | 220.64   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 5877.44  | 18636.11 | 6   | 2137,2272,2407,2136,2271,2406       | 12758.67 | 217.08   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6335.14  | 18758.56 | 6   | 2947,3082,3217,2946,3081,3216       | 12423.42 | 196.1    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 6274.1   | 18560.4  | 6   | 4162,4297,4432,4161,4296,4431       | 12286.3  | 195.83   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4660.85  | 15040.37 | 6   | 3347,3482,3617,3346,3481,3616       | 10379.52 | 222.7    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4719.01  | 15041.67 | 6   | 2132,2267,2402,2131,2266,2401       | 10322.66 | 218.75   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 4230.0   | 14354.5  | 6   | 4962,5097,5232,4961,5096,5231       | 10124.5  | 239.35   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5060.75  | 15101.6  | 6   | 2942,3077,3212,2941,3076,3211       | 10040.85 | 198.41   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4195.69  | 14229.9  | 6   | 507,642,777,506,641,776             | 10034.21 | 239.16   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 5031.0   | 14945.1  | 6   | 4157,4292,4427,4156,4291,4426       | 9914.1   | 197.06   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 4458.51  | 14256.47 | 6   | 5772,5907,6042,5771,5906,6041       | 9797.96  | 219.76   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4460.37  | 14164.05 | 6   | 1317,1452,1587,1316,1451,1586       | 9703.68  | 217.55   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3497.38  | 11292.74 | 6   | 3342,3477,3612,3341,3476,3611       | 7795.36  | 222.89   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3561.94  | 11267.58 | 6   | 2127,2262,2397,2126,2261,2396       | 7705.64  | 216.33   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3774.63  | 11298.27 | 6   | 4152,4287,4422,4151,4286,4421       | 7523.64  | 199.32   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 3836.75  | 11309.13 | 6   | 2937,3072,3207,2936,3071,3206       | 7472.38  | 194.76   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2816.5   | 9549.97  | 6   | 4957,5092,5227,4956,5091,5226       | 6733.47  | 239.07   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 2838.63  | 9570.02  | 6   | 502,637,772,501,636,771             | 6731.39  | 237.14   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3014.78  | 9627.98  | 6   | 1312,1447,1582,1311,1446,1581       | 6613.2   | 219.36   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 2979.19  | 9503.16  | 6   | 5767,5902,6037,5766,5901,6036       | 6523.97  | 218.98   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 2365.18  | 7576.24  | 6   | 3337,3472,3607,3336,3471,3606       | 5211.06  | 220.32   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 2410.73  | 7620.02  | 6   | 2122,2257,2392,2121,2256,2391       | 5209.29  | 216.09   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512144     | 2591.05  | 7685.09  | 6   | 2932,3067,3202,2931,3066,3201       | 5094.04  | 196.6    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 2544.2   | 7547.88  | 6   | 4147,4282,4417,4146,4281,4416       | 5003.68  | 196.67   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 1451.2   | 4908.96  | 6   | 4952,5087,5222,4951,5086,5221       | 3457.76  | 238.27   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1462.02  | 4913.7   | 6   | 497,632,767,496,631,766             | 3451.68  | 236.09   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 1554.61  | 4915.64  | 6   | 1307,1442,1577,1306,1441,1576       | 3361.03  | 216.2    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 251518     | 16886.83 | 20213.36 | 6   | 7672,7792,7912,7671,7791,7911       | 3326.53  | 19.7     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 1513.42  | 4839.46  | 6   | 5762,5897,6032,5761,5896,6031       | 3326.04  | 219.77   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 220268     | 14998.78 | 17857.01 | 6   | 7667,7787,7907,7666,7786,7906       | 2858.23  | 19.06    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 1237.94  | 3909.37  | 6   | 2117,2252,2387,2116,2251,2386       | 2671.43  | 215.8    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1213.6   | 3874.88  | 6   | 3332,3467,3602,3331,3466,3601       | 2661.28  | 219.29   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1328.73  | 3917.47  | 6   | 2927,3062,3197,2926,3061,3196       | 2588.74  | 194.83   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 1315.92  | 3868.36  | 6   | 4142,4277,4412,4141,4276,4411       | 2552.44  | 193.97   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 10899.87 | 12825.92 | 6   | 1752,1887,2022,1751,1886,2021       | 1926.05  | 17.67    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 9756.84  | 11589.62 | 6   | 3772,3907,4042,3771,3906,4041       | 1832.78  | 18.78    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 10961.21 | 12759.78 | 6   | 3777,3912,4047,3776,3911,4046       | 1798.57  | 16.41    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 718.25   | 2442.52  | 6   | 4947,5082,5217,4946,5081,5216       | 1724.27  | 240.07   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 744.6    | 2459.64  | 6   | 492,627,762,491,626,761             | 1715.04  | 230.33   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 9742.99  | 11454.22 | 6   | 1747,1882,2017,1746,1881,2016       | 1711.23  | 17.56    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 787.74   | 2460.34  | 6   | 1302,1437,1572,1301,1436,1571       | 1672.6   | 212.33   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 742.32   | 2381.82  | 6   | 5757,5892,6027,5756,5891,6026       | 1639.5   | 220.86   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 11083.38 | 12632.18 | 6   | 6937,7057,7177,6936,7056,7176       | 1548.8   | 13.97    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8514.84  | 10056.65 | 6   | 3767,3902,4037,3766,3901,4036       | 1541.81  | 18.11    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 11500.46 | 12885.21 | 6   | 4587,4722,4857,4586,4721,4856       | 1384.75  | 12.04    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 617.43   | 1967.86  | 6   | 2112,2247,2382,2111,2246,2381       | 1350.43  | 218.72   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 610.31   | 1959.44  | 6   | 3327,3462,3597,3326,3461,3596       | 1349.13  | 221.06   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 8545.1   | 9867.0   | 6   | 1742,1877,2012,1741,1876,2011       | 1321.9   | 15.47    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 659.52   | 1975.24  | 6   | 2922,3057,3192,2921,3056,3191       | 1315.72  | 199.5    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 657.37   | 1959.17  | 6   | 4137,4272,4407,4136,4271,4406       | 1301.8   | 198.03   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 11713.54 | 13001.4  | 6   | 2562,2697,2832,2561,2696,2831       | 1287.86  | 10.99    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 10167.01 | 11432.03 | 6   | 2557,2692,2827,2556,2691,2826       | 1265.02  | 12.44    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7293.29  | 8546.31  | 6   | 3762,3897,4032,3761,3896,4031       | 1253.02  | 17.18    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 10194.98 | 11367.7  | 6   | 4582,4717,4852,4581,4716,4851       | 1172.72  | 11.5     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 7370.34  | 8432.34  | 6   | 1737,1872,2007,1736,1871,2006       | 1062.0   | 14.41    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 9037.43  | 10071.88 | 6   | 4577,4712,4847,4576,4711,4846       | 1034.45  | 11.45    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 8980.24  | 10003.6  | 6   | 2552,2687,2822,2551,2686,2821       | 1023.36  | 11.4     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 6676.23  | 7696.75  | 6   | 6927,7047,7167,6926,7046,7166       | 1020.52  | 15.29    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6105.77  | 7106.11  | 6   | 3757,3892,4027,3756,3891,4026       | 1000.34  | 16.38    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 4949.99  | 5886.72  | 6   | 3752,3887,4022,3751,3886,4021       | 936.73   | 18.92    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 360.94   | 1226.0   | 6   | 4942,5077,5212,4941,5076,5211       | 865.06   | 239.67   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 378.4    | 1242.42  | 6   | 487,622,757,486,621,756             | 864.02   | 228.34   |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 411.15   | 1243.24  | 6   | 1297,1432,1567,1296,1431,1566       | 832.09   | 202.38   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 376.48   | 1200.57  | 6   | 5752,5887,6022,5751,5886,6021       | 824.09   | 218.89   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 6183.54  | 6878.92  | 6   | 1732,1867,2002,1731,1866,2001       | 695.38   | 11.25    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7725.29  | 8402.74  | 6   | 4572,4707,4842,4571,4706,4841       | 677.45   | 8.77     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 309.75   | 982.18   | 6   | 3322,3457,3592,3321,3456,3591       | 672.43   | 217.09   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 3694.96  | 4366.61  | 6   | 3747,3882,4017,3746,3881,4016       | 671.65   | 18.18    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 316.45   | 984.48   | 6   | 2107,2242,2377,2106,2241,2376       | 668.03   | 211.1    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7670.63  | 8338.57  | 6   | 2547,2682,2817,2546,2681,2816       | 667.94   | 8.71     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 336.08   | 992.54   | 6   | 2917,3052,3187,2916,3051,3186       | 656.46   | 195.33   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 5191.27  | 5834.36  | 6   | 4562,4697,4832,4561,4696,4831       | 643.09   | 12.39    |
