+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 |  master  | cnt |                 qid                 | pct_diff |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 29.56                              | 207.75   | 6   | 44895,45084,45273,44892,45081,45270 | 602.81   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 84.4                               | 591.07   | 6   | 45476,45665,45854,45473,45662,45851 | 600.32   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 51.41                              | 358.31   | 6   | 44902,45091,45280,44899,45088,45277 | 596.97   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 16.87                              | 117.52   | 6   | 51692,51881,52070,51689,51878,52067 | 596.62   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 83.71                              | 583.09   | 6   | 51713,51902,52091,51710,51899,52088 | 596.56   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 84.19                              | 584.61   | 6   | 50579,50768,50957,50576,50765,50954 | 594.39   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 73.58                              | 505.77   | 6   | 43775,43964,44153,43772,43961,44150 | 587.37   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 79.97                              | 548.42   | 6   | 44342,44531,44720,44339,44528,44717 | 585.78   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 77.52                              | 530.67   | 6   | 48311,48500,48689,48308,48497,48686 | 584.56   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 32.55                              | 221.3    | 6   | 49998,50187,50376,49995,50184,50373 | 579.88   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 86.38                              | 585.77   | 6   | 47177,47366,47555,47174,47363,47552 | 578.13   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 51.94                              | 352.1    | 6   | 43768,43957,44146,43765,43954,44143 | 577.9    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 73.74                              | 499.55   | 6   | 52280,52469,52658,52277,52466,52655 | 577.45   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 30.73                              | 207.66   | 6   | 51132,51321,51510,51129,51318,51507 | 575.76   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 54.61                              | 368.59   | 6   | 45469,45658,45847,45466,45655,45844 | 574.95   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 77.02                              | 519.61   | 6   | 47744,47933,48122,47741,47930,48119 | 574.64   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 18.01                              | 120.32   | 6   | 43754,43943,44132,43751,43940,44129 | 568.07   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 32.54                              | 215.95   | 6   | 47163,47352,47541,47160,47349,47538 | 563.64   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 116.15                             | 769.47   | 6   | 44349,44538,44727,44346,44535,44724 | 562.48   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 17.52                              | 116.04   | 6   | 47723,47912,48101,47720,47909,48098 | 562.33   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 116.32                             | 769.95   | 6   | 46617,46806,46995,46614,46803,46992 | 561.92   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 79.3                               | 524.9    | 6   | 49445,49634,49823,49442,49631,49820 | 561.92   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 33.16                              | 216.83   | 6   | 51699,51888,52077,51696,51885,52074 | 553.89   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 57.16                              | 373.41   | 6   | 44335,44524,44713,44332,44521,44710 | 553.27   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 85.2                               | 555.67   | 6   | 48878,49067,49256,48875,49064,49253 | 552.19   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 105.19                             | 682.55   | 6   | 43782,43971,44160,43779,43968,44157 | 548.87   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 33.2                               | 214.65   | 6   | 52266,52455,52644,52263,52452,52641 | 546.54   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 77.11                              | 497.05   | 6   | 44909,45098,45287,44906,45095,45284 | 544.6    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 33.71                              | 216.91   | 6   | 45462,45651,45840,45459,45648,45837 | 543.46   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 34.02                              | 218.79   | 6   | 44328,44517,44706,44325,44514,44703 | 543.12   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 33.7                               | 215.51   | 6   | 48864,49053,49242,48861,49050,49239 | 539.5    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 18.35                              | 116.85   | 6   | 50558,50747,50936,50555,50744,50933 | 536.78   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 106.82                             | 672.42   | 6   | 44916,45105,45294,44913,45102,45291 | 529.49   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 104.04                             | 653.7    | 6   | 48318,48507,48696,48315,48504,48693 | 528.32   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 88.67                              | 556.18   | 6   | 50012,50201,50390,50009,50198,50387 | 527.25   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 127.34                             | 796.69   | 6   | 50586,50775,50964,50583,50772,50961 | 525.64   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 18.83                              | 117.5    | 6   | 46022,46211,46400,46019,46208,46397 | 524.0    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 119.98                             | 745.03   | 6   | 46050,46239,46428,46047,46236,46425 | 520.96   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 34.2                               | 211.91   | 6   | 46596,46785,46974,46593,46782,46971 | 519.62   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 34.5                               | 213.63   | 6   | 46029,46218,46407,46026,46215,46404 | 519.22   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 19.25                              | 119.17   | 6   | 44888,45077,45266,44885,45074,45263 | 519.06   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 107.48                             | 661.46   | 6   | 47751,47940,48129,47748,47937,48126 | 515.43   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 19.37                              | 118.4    | 6   | 49424,49613,49802,49421,49610,49799 | 511.25   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 106.27                             | 648.7    | 6   | 51153,51342,51531,51150,51339,51528 | 510.43   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 34.35                              | 209.45   | 6   | 43761,43950,44139,43758,43947,44136 | 509.75   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 110.35                             | 668.47   | 6   | 49452,49641,49830,49449,49638,49827 | 505.77   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 123.94                             | 750.76   | 6   | 48885,49074,49263,48882,49071,49260 | 505.74   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 127.22                             | 769.29   | 6   | 45483,45672,45861,45480,45669,45858 | 504.69   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 101.21                             | 607.63   | 6   | 46610,46799,46988,46607,46796,46985 | 500.37   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 19.86                              | 119.19   | 6   | 47156,47345,47534,47153,47342,47531 | 500.15   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 19.33                              | 115.08   | 6   | 44321,44510,44699,44318,44507,44696 | 495.34   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 130.17                             | 773.84   | 6   | 51720,51909,52098,51717,51906,52095 | 494.48   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 133.8                              | 794.02   | 6   | 47184,47373,47562,47181,47370,47559 | 493.44   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 109.47                             | 649.51   | 6   | 52287,52476,52665,52284,52473,52662 | 493.32   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 131.77                             | 764.97   | 6   | 50019,50208,50397,50016,50205,50394 | 480.53   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 21.16                              | 120.28   | 6   | 46589,46778,46967,46586,46775,46964 | 468.43   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 149.28                             | 835.78   | 6   | 46624,46813,47002,46621,46810,46999 | 459.87   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 21.37                              | 118.69   | 6   | 51125,51314,51503,51122,51311,51500 | 455.4    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 142.58                             | 791.67   | 6   | 51160,51349,51538,51157,51346,51535 | 455.25   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 149.71                             | 807.65   | 6   | 52294,52483,52672,52291,52480,52669 | 439.48   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 144.3                              | 778.31   | 6   | 43789,43978,44167,43786,43975,44164 | 439.37   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 157.28                             | 845.47   | 6   | 44923,45112,45301,44920,45109,45298 | 437.56   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 144.2                              | 769.96   | 6   | 48325,48514,48703,48322,48511,48700 | 433.95   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 22.89                              | 120.25   | 6   | 52259,52448,52637,52256,52445,52634 | 425.34   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 174.54                             | 914.38   | 6   | 46057,46246,46435,46054,46243,46432 | 423.88   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 178.55                             | 927.68   | 6   | 44356,44545,44734,44353,44542,44731 | 419.56   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 12.02                              | 62.26    | 6   | 47716,47905,48094,47713,47902,48091 | 417.97   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 158.81                             | 820.15   | 6   | 47758,47947,48136,47755,47944,48133 | 416.43   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 22.37                              | 115.36   | 6   | 49991,50180,50369,49988,50177,50366 | 415.69   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 22.71                              | 115.14   | 6   | 45455,45644,45833,45452,45641,45830 | 407.0    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 12.5                               | 62.85    | 6   | 49984,50173,50362,49981,50170,50359 | 402.8    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 180.74                             | 903.19   | 6   | 51727,51916,52105,51724,51913,52102 | 399.72   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 12.73                              | 63.52    | 6   | 49417,49606,49795,49414,49603,49792 | 398.98   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 178.41                             | 887.2    | 6   | 48892,49081,49270,48889,49078,49267 | 397.28   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 12.97                              | 63.84    | 6   | 43747,43936,44125,43744,43933,44122 | 392.21   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 23.28                              | 114.5    | 6   | 48857,49046,49235,48854,49043,49232 | 391.84   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 189.33                             | 928.17   | 6   | 50026,50215,50404,50023,50212,50401 | 390.24   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 12.51                              | 61.18    | 6   | 50551,50740,50929,50548,50737,50926 | 389.05   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 12.83                              | 62.54    | 6   | 46015,46204,46393,46012,46201,46390 | 387.45   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 160.53                             | 779.65   | 6   | 49459,49648,49837,49456,49645,49834 | 385.67   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 12.56                              | 60.81    | 6   | 44314,44503,44692,44311,44500,44689 | 384.16   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 186.71                             | 902.05   | 6   | 50593,50782,50971,50590,50779,50968 | 383.13   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 187.22                             | 902.06   | 6   | 47191,47380,47569,47188,47377,47566 | 381.82   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 190.03                             | 904.75   | 6   | 45490,45679,45868,45487,45676,45865 | 376.11   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 214.24                             | 989.7    | 6   | 48332,48521,48710,48329,48518,48707 | 361.96   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 214.48                             | 986.47   | 6   | 46631,46820,47009,46628,46817,47006 | 359.94   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 212.21                             | 960.16   | 6   | 51167,51356,51545,51164,51353,51542 | 352.46   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 14.45                              | 64.46    | 6   | 46582,46771,46960,46579,46768,46957 | 346.09   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 14.3                               | 62.87    | 6   | 44881,45070,45259,44878,45067,45256 | 339.65   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 14.42                              | 63.33    | 6   | 52252,52441,52630,52249,52438,52627 | 339.18   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 211.32                             | 918.0    | 6   | 43796,43985,44174,43793,43982,44171 | 334.41   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 273.37                             | 1172.97  | 6   | 46064,46253,46442,46061,46250,46439 | 329.08   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 228.54                             | 977.66   | 6   | 49466,49655,49844,49463,49652,49841 | 327.79   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 226.6                              | 958.21   | 6   | 47765,47954,48143,47762,47951,48140 | 322.86   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 272.71                             | 1152.27  | 6   | 48899,49088,49277,48896,49085,49274 | 322.53   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 281.93                             | 1184.43  | 6   | 44363,44552,44741,44360,44549,44738 | 320.11   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 14.76                              | 61.78    | 6   | 45448,45637,45826,45445,45634,45823 | 318.56   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 337.56                             | 1411.56  | 6   | 43803,43992,44181,43800,43989,44178 | 318.17   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 14.41                              | 60.1     | 6   | 47149,47338,47527,47146,47335,47524 | 317.07   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 224.66                             | 934.55   | 6   | 52301,52490,52679,52298,52487,52676 | 315.98   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 15.22                              | 63.3     | 6   | 48283,48472,48661,48280,48469,48658 | 315.9    |
