+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 |   diff    | pct_diff |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 260.35                     | 377.19                       | 6   | 15342,15517,15692,15340,15515,15690 | 116.84    | 44.88    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 168.31                     | 285.11                       | 6   | 40388,40577,40766,40386,40575,40764 | 116.8     | 69.4     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 504.48                     | 618.82                       | 6   | 8524,8699,8874,8522,8697,8872       | 114.34    | 22.66    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 4570.65                    | 4684.32                      | 6   | 49530,49719,49908,49528,49717,49906 | 113.67    | 2.49     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 524288     | 706.16                     | 819.63                       | 6   | 25611,25814,26017,25609,25812,26015 | 113.47    | 16.07    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 282768     | 1919.61                    | 2025.83                      | 6   | 23518,23686,23854,23516,23684,23852 | 106.22    | 5.53     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 3726.15                    | 3831.63                      | 6   | 3316,3491,3666,3314,3489,3664       | 105.48    | 2.83     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 4523.53                    | 4628.21                      | 6   | 43867,44056,44245,43865,44054,44243 | 104.68    | 2.31     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 2508.89                    | 2612.99                      | 6   | 11695,11870,12045,11693,11868,12043 | 104.1     | 4.15     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 3031.92                    | 3134.02                      | 6   | 14327,14502,14677,14325,14500,14675 | 102.1     | 3.37     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 5146.36                    | 5242.13                      | 6   | 48956,49145,49334,48954,49143,49332 | 95.77     | 1.86     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 4243.86                    | 4336.01                      | 6   | 5948,6123,6298,5946,6121,6296       | 92.15     | 2.17     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 4211.9                     | 4300.13                      | 6   | 3323,3498,3673,3321,3496,3671       | 88.23     | 2.09     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 985.19                     | 1072.52                      | 6   | 16413,16588,16763,16411,16586,16761 | 87.33     | 8.86     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 139.02                     | 225.17                       | 6   | 8510,8685,8860,8508,8683,8858       | 86.15     | 61.97    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 2328.88                    | 2413.87                      | 6   | 3295,3470,3645,3293,3468,3643       | 84.99     | 3.65     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 3631.54                    | 3716.22                      | 6   | 46688,46877,47066,46686,46875,47064 | 84.68     | 2.33     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 3070.14                    | 3153.3                       | 6   | 51217,51406,51595,51215,51404,51593 | 83.16     | 2.71     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 1726.91                    | 1810.0                       | 6   | 9609,9784,9959,9607,9782,9957       | 83.09     | 4.81     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 10338.13                   | 10420.66                     | 6   | 38190,38379,38568,38188,38377,38566 | 82.53     | 0.8      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1527.52                    | 1609.71                      | 6   | 11681,11856,12031,11679,11854,12029 | 82.19     | 5.38     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 2505.22                    | 2585.71                      | 6   | 12724,12899,13074,12722,12897,13072 | 80.49     | 3.21     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 6650.32                    | 6729.34                      | 6   | 50671,50860,51049,50669,50858,51047 | 79.02     | 1.19     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7339.24                    | 7417.38                      | 6   | 42166,42355,42544,42164,42353,42542 | 78.14     | 1.06     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 3986.99                    | 4063.3                       | 6   | 42138,42327,42516,42136,42325,42514 | 76.31     | 1.91     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1620.21                    | 1695.86                      | 6   | 42117,42306,42495,42115,42304,42493 | 75.65     | 4.67     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 3856.63                    | 3931.79                      | 6   | 44406,44595,44784,44404,44593,44782 | 75.16     | 1.95     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8048576    | 5107.14                    | 5179.55                      | 6   | 28712,28915,29118,28710,28913,29116 | 72.41     | 1.42     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 6389.25                    | 6461.49                      | 6   | 47262,47451,47640,47260,47449,47638 | 72.24     | 1.13     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 3918.58                    | 3990.67                      | 6   | 38155,38344,38533,38153,38342,38531 | 72.09     | 1.84     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 14026.2                    | 14098.01                     | 6   | 32373,32576,32779,32371,32574,32777 | 71.81     | 0.51     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 3586.22                    | 3656.49                      | 6   | 35894,36083,36272,35892,36081,36270 | 70.27     | 1.96     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1978.3                     | 2048.39                      | 6   | 15391,15566,15741,15389,15564,15739 | 70.09     | 3.54     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1505.05                    | 1574.17                      | 6   | 14306,14481,14656,14304,14479,14654 | 69.12     | 4.59     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 2422.32                    | 2490.45                      | 6   | 52932,53121,53310,52930,53119,53308 | 68.13     | 2.81     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 744.13                     | 810.99                       | 6   | 16406,16581,16756,16404,16579,16754 | 66.86     | 8.98     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 5962.2                     | 6027.2                       | 6   | 44427,44616,44805,44425,44614,44803 | 65.0      | 1.09     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 220268     | 3345.77                    | 3410.72                      | 6   | 23000,23168,23336,22998,23166,23334 | 64.95     | 1.94     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3515.68                    | 3580.18                      | 6   | 11709,11884,12059,11707,11882,12057 | 64.5      | 1.83     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 157768     | 1181.59                    | 1245.37                      | 6   | 17946,18114,18282,17944,18112,18280 | 63.78     | 5.4      |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 2584.84                    | 2648.0                       | 6   | 51210,51399,51588,51208,51397,51586 | 63.16     | 2.44     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 2368.74                    | 2431.82                      | 6   | 5920,6095,6270,5918,6093,6268       | 63.08     | 2.66     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 13342.35                   | 13405.41                     | 6   | 53506,53695,53884,53504,53693,53882 | 63.06     | 0.47     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 3114.74                    | 3177.79                      | 6   | 46681,46870,47059,46679,46868,47057 | 63.05     | 2.02     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 3270.86                    | 3333.89                      | 6   | 45533,45722,45911,45531,45720,45909 | 63.03     | 1.93     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 4899.53                    | 4961.84                      | 6   | 45547,45736,45925,45545,45734,45923 | 62.31     | 1.27     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 1812.32                    | 1874.61                      | 6   | 16966,17134,17302,16964,17132,17300 | 62.29     | 3.44     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 739.95                     | 802.12                       | 6   | 9581,9756,9931,9579,9754,9929       | 62.17     | 8.4      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 2205.04                    | 2267.16                      | 6   | 16448,16623,16798,16446,16621,16796 | 62.12     | 2.82     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 11794.52                   | 11856.46                     | 6   | 36489,36678,36867,36487,36676,36865 | 61.94     | 0.53     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 189018     | 2935.05                    | 2994.78                      | 6   | 19969,20137,20305,19967,20135,20303 | 59.73     | 2.04     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 4486.65                    | 4545.69                      | 6   | 14348,14523,14698,14346,14521,14696 | 59.04     | 1.32     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 509.21                     | 567.91                       | 6   | 16399,16574,16749,16397,16572,16747 | 58.7      | 11.53    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3281.84                    | 3340.45                      | 6   | 2259,2434,2609,2257,2432,2607       | 58.61     | 1.79     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4240.07                    | 4298.05                      | 6   | 4898,5073,5248,4896,5071,5246       | 57.98     | 1.37     |
