1.01	1.23
1.01	1.28
1.13	1.34
1.12	1.48
1.42	1.5
1.61	1.7
1.76	1.85
2.18	2.02
2.66	2.8
3.68	3.94
5.69	6.01
9.79	10.25
17.86	17.42
31.74	32.78
61.19	62.24
117.68	116.82
229.93	221.17
425.89	427.21
651.36	637.12
864.18	839.91
1068.36	1045.1
1273.11	1250.26
1442.85	1458.75
1686.83	1678.56
1887.88	1825.28
1.07	1.19
1.8	1.3
1.62	1.2
1.09	1.42
1.39	1.44
1.68	1.92
2.71	2.23
2.59	2.7
3.93	3.92
5.75	5.94
9.83	10.15
18.66	18.99
35.04	35.88
67.97	68.74
129.72	131.1
258.81	255.32
506.05	506.61
988.98	1000.21
1486.14	1484.28
1940.5	1943.17
2432.08	2417.99
2897.55	2881.8
3359.29	3405.48
3907.75	7610.81
4286.39	4309.67
1.12	1.05
1.16	1.76
1.94	1.37
1.21	1.31
1.46	1.42
1.74	1.74
2.64	2.83
2.23	2.37
3.0	3.2
3.65	3.82
5.38	5.72
9.02	8.94
16.45	15.61
27.99	28.1
51.63	50.59
97.0	101.75
181.97	186.26
356.13	352.71
526.98	516.75
688.55	686.82
851.17	869.29
1022.44	1054.32
1182.23	1196.57
1372.87	1359.69
1536.03	1490.15
0.97	1.45
1.0	1.12
1.07	1.2
1.27	1.32
1.33	1.36
1.7	1.83
2.21	2.38
2.29	3.2
3.52	3.71
5.33	5.92
10.27	9.82
17.59	17.51
33.24	32.29
63.71	64.44
126.18	124.59
244.76	244.9
487.95	487.04
942.22	935.84
1397.11	1408.44
1862.67	1859.19
2288.39	2310.72
2751.23	2790.0
3230.68	3217.78
3700.15	3658.89
4123.21	4117.14
1.03	1.18
1.02	1.34
1.1	1.07
1.17	1.41
1.33	1.47
1.51	1.64
2.0	2.16
2.47	2.49
3.56	3.81
6.42	5.61
10.21	9.72
18.84	17.48
35.4	34.13
66.89	65.11
132.25	125.52
258.96	247.85
503.88	489.18
967.09	960.23
1476.69	1422.43
1999.99	1898.08
2435.13	2328.88
2948.15	2816.36
3382.28	3264.89
3792.4	3726.15
4380.4	4211.9
1.18	1.02
1.04	1.16
1.09	1.26
1.18	1.33
1.43	1.56
2.38	1.76
2.01	2.32
2.88	3.33
3.17	5.45
6.24	9.73
7.79	18.93
20.96	35.28
40.53	69.44
50.86	135.34
98.52	267.4
193.25	536.54
383.03	1060.45
1190.7	2069.73
1108.8	3104.23
1468.69	4107.24
1827.65	5104.16
2208.51	6099.71
2544.38	7136.59
4655.01	8104.66
3270.95	9115.28
1.65	1.09
1.23	1.12
1.05	1.17
1.17	1.33
1.38	1.94
2.16	1.84
2.03	2.29
2.4	2.58
3.6	3.74
5.53	5.92
9.0	9.41
16.53	17.48
30.9	33.61
60.18	66.33
116.7	128.67
226.77	246.08
449.46	493.75
865.41	967.24
1310.89	1448.01
1710.04	1906.78
2136.9	2374.52
2551.2	2830.09
2933.61	3281.84
3372.31	3740.49
3832.91	4223.14
1.12	0.94
1.06	1.07
1.2	1.25
1.21	1.3
1.54	1.54
1.79	1.84
2.14	2.6
2.59	3.44
3.51	5.38
4.85	9.22
8.01	18.38
13.76	35.06
26.1	68.55
49.94	136.14
97.75	270.73
190.31	531.91
378.76	1061.11
735.6	2064.44
1091.26	3081.76
1453.18	4113.21
1800.65	5113.83
2166.34	4811.53
2525.06	7125.99
2895.54	8166.23
3238.16	9125.6
1.22	1.13
1.05	1.03
1.02	1.22
1.27	1.25
1.98	1.26
1.59	1.87
2.01	2.19
2.27	3.4
3.14	5.99
6.09	10.07
7.86	18.19
13.8	34.79
41.05	68.79
50.72	136.35
97.48	270.78
192.08	535.07
380.99	1076.7
743.17	2065.03
2429.79	3117.73
1461.58	4081.96
1832.52	5110.73
4809.22	6080.6
2539.4	7085.07
2907.35	8106.0
3252.55	9152.62
1.08	1.2
1.04	1.08
1.19	1.15
1.23	1.3
1.37	1.39
1.53	1.68
1.79	1.81
2.54	2.56
3.52	3.72
5.43	5.63
9.8	10.55
18.78	17.5
35.56	33.49
67.05	65.01
132.05	126.83
264.28	245.6
522.2	499.89
986.99	961.46
1454.12	1422.24
1933.9	1887.17
2455.88	2368.74
2918.74	2817.79
3405.28	3314.09
3870.8	3763.79
4368.12	4243.86
1.11	1.1
1.04	1.03
1.22	1.12
1.26	1.28
1.58	1.61
1.85	1.91
2.15	2.62
2.58	3.37
3.73	5.5
5.0	9.6
8.31	17.5
21.12	34.98
25.53	67.8
49.7	135.54
96.88	266.11
305.46	536.43
377.74	1063.78
735.8	2067.72
1091.56	3085.43
2330.38	4096.21
1805.63	5120.5
2164.94	6122.83
2520.03	7116.21
2883.75	8138.86
3240.97	9133.52
1.09	1.19
1.13	1.06
1.05	1.3
1.18	1.44
1.49	1.45
1.6	1.73
1.95	2.0
2.47	2.62
3.5	3.71
5.47	5.58
9.35	10.08
16.43	17.44
30.95	34.93
59.81	64.47
116.42	127.33
229.82	253.29
449.55	498.07
880.27	959.21
1291.4	1415.91
1724.76	1904.67
2120.43	2378.23
2556.05	2859.0
2965.79	3303.74
3437.3	3758.46
3830.24	4240.07
1.01	0.97
1.17	1.18
1.03	1.06
1.05	1.15
1.31	1.3
1.62	1.57
2.02	2.04
2.37	2.55
3.73	3.51
5.71	6.3
9.85	10.23
19.48	19.27
35.11	35.91
67.95	67.38
130.75	132.11
258.45	257.94
515.62	507.59
989.71	982.91
1463.32	1468.88
1945.1	1926.51
2432.75	2415.44
2890.39	2925.85
3364.43	3378.59
3878.08	3830.83
4343.24	4327.59
1.03	1.05
0.93	1.18
1.06	1.17
1.96	1.44
1.27	1.58
1.58	1.64
2.42	1.91
2.21	2.26
3.16	2.9
3.85	3.88
5.72	5.77
9.72	9.87
17.62	18.49
32.04	32.51
60.37	60.94
118.79	117.42
224.3	226.72
443.55	442.3
651.33	640.04
839.46	839.67
1061.11	1065.85
1276.88	1261.53
1443.67	1465.69
1687.73	1699.73
1850.6	1868.92
1.1	1.06
1.13	1.07
1.2	1.17
1.15	1.23
1.54	1.46
1.72	1.77
2.02	2.3
2.57	2.7
3.41	3.84
5.31	5.87
9.6	9.33
17.1	17.94
32.96	32.85
62.46	64.2
123.66	122.92
244.43	244.14
489.68	481.6
945.16	947.27
1390.92	1390.89
1851.09	1843.44
2307.38	2298.65
2772.66	4265.79
3238.72	3198.28
3688.9	3690.27
4100.12	4119.68
1.11	1.18
1.13	1.04
1.13	1.1
1.29	1.38
1.44	1.49
1.57	1.66
1.82	2.0
2.95	2.64
3.12	3.31
3.89	3.85
5.49	5.6
9.02	9.01
15.35	15.45
28.49	27.54
52.22	50.86
95.52	96.7
189.62	190.2
357.36	356.92
526.32	532.38
693.88	705.21
839.21	848.95
1027.74	1028.19
1248.74	1184.49
1369.0	1316.17
1513.05	1487.84
1.01	1.08
1.44	1.09
1.12	1.46
1.45	1.38
1.59	1.62
1.82	1.87
2.67	1.99
2.35	2.45
2.83	3.01
4.28	4.46
6.81	6.73
12.32	11.03
21.4	20.81
40.59	38.74
77.26	70.3
148.49	136.81
289.31	265.65
542.33	497.65
807.13	739.95
991.91	999.02
1290.98	1215.2
1702.69	1455.49
1905.06	1726.91
2158.09	1941.22
2437.51	2179.38
0.94	1.1
1.06	1.15
1.07	1.24
1.38	1.47
1.64	1.61
2.06	2.02
2.42	2.72
3.5	4.3
5.45	7.96
9.14	13.35
16.62	24.7
23.27	48.48
43.12	95.18
84.69	189.71
166.15	375.12
467.41	741.44
1475.97	1477.48
1793.2	2931.49
2701.61	4343.93
4615.22	5712.37
4398.99	7114.35
3722.56	8520.81
6150.66	9915.79
7004.28	11385.31
5580.07	12734.54
1.03	1.47
1.21	1.18
1.23	1.24
1.33	1.64
1.7	1.7
1.94	2.02
2.28	2.23
2.62	2.59
3.28	3.21
4.6	4.55
6.64	6.9
10.98	12.34
19.69	21.17
37.35	39.61
65.44	72.14
123.77	139.02
255.93	269.2
459.4	504.48
678.74	756.22
880.63	988.62
1118.24	1245.86
1396.53	1502.66
1594.06	1758.16
1827.04	1980.16
2147.65	2191.64
1.06	1.11
0.98	1.17
1.22	1.28
1.24	1.43
1.61	1.91
2.13	2.03
2.34	2.85
3.62	4.35
5.65	7.3
7.07	13.4
16.79	25.25
40.78	49.52
60.81	96.57
153.12	191.51
166.04	372.34
743.58	743.64
650.75	1484.95
1830.3	2876.39
1879.19	4308.85
3545.74	5755.05
4445.6	7180.65
5310.29	8598.2
4326.93	9989.42
9085.14	11467.86
8048.09	12687.42
1.19	1.03
1.09	1.04
1.31	1.46
1.32	1.48
1.69	1.69
1.67	1.72
2.71	2.09
2.71	2.72
4.0	3.87
6.23	6.06
10.76	10.84
19.98	19.18
37.02	37.05
71.3	70.03
142.84	137.13
281.87	265.61
554.15	520.25
1077.13	1024.43
1554.67	1527.52
2124.41	2016.07
2638.35	2508.89
3218.21	3018.81
3618.19	3515.68
4228.53	4034.31
4752.9	4450.11
1.14	1.19
1.29	1.32
