+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba |  master  | cnt |                 qid                 | pct_diff |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 32.63            | 207.75   | 6   | 44893,45082,45271,44892,45081,45270 | 536.68   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 78.61            | 499.55   | 6   | 52278,52467,52656,52277,52466,52655 | 535.48   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 102.87           | 653.7    | 6   | 48316,48505,48694,48315,48504,48693 | 535.46   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 34.05            | 214.65   | 6   | 52264,52453,52642,52263,52452,52641 | 530.4    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 126.2            | 794.02   | 6   | 47182,47371,47560,47181,47370,47559 | 529.18   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 123.36           | 773.84   | 6   | 51718,51907,52096,51717,51906,52095 | 527.3    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 119.83           | 750.76   | 6   | 48883,49072,49261,48882,49071,49260 | 526.52   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 108.98           | 682.55   | 6   | 43780,43969,44158,43779,43968,44157 | 526.31   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 89.27            | 556.18   | 6   | 50010,50199,50388,50009,50198,50387 | 523.03   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 107.97           | 672.42   | 6   | 44914,45103,45292,44913,45102,45291 | 522.78   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 107.47           | 668.47   | 6   | 49450,49639,49828,49449,49638,49827 | 522.01   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 106.83           | 661.46   | 6   | 47749,47938,48127,47748,47937,48126 | 519.17   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 124.32           | 769.47   | 6   | 44347,44536,44725,44346,44535,44724 | 518.94   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 35.17            | 217.64   | 6   | 50563,50752,50941,50562,50751,50940 | 518.82   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 106.35           | 649.51   | 6   | 52285,52474,52663,52284,52473,52662 | 510.73   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 35.46            | 215.95   | 6   | 47161,47350,47539,47160,47349,47538 | 509.0    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 126.88           | 769.29   | 6   | 45481,45670,45859,45480,45669,45858 | 506.31   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 123.49           | 745.03   | 6   | 46048,46237,46426,46047,46236,46425 | 503.31   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 130.92           | 764.97   | 6   | 50017,50206,50395,50016,50205,50394 | 484.3    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 20.64            | 119.19   | 6   | 47154,47343,47532,47153,47342,47531 | 477.47   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 20.84            | 120.28   | 6   | 46587,46776,46965,46586,46775,46964 | 477.16   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 112.68           | 648.7    | 6   | 51151,51340,51529,51150,51339,51528 | 475.7    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 20.07            | 115.14   | 6   | 45453,45642,45831,45452,45641,45830 | 473.69   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 153.96           | 845.47   | 6   | 44921,45110,45299,44920,45109,45298 | 449.15   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 152.47           | 835.78   | 6   | 46622,46811,47000,46621,46810,46999 | 448.16   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 20.89            | 114.5    | 6   | 48855,49044,49233,48854,49043,49232 | 448.11   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 147.59           | 807.65   | 6   | 52292,52481,52670,52291,52480,52669 | 447.23   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 145.08           | 791.67   | 6   | 51158,51347,51536,51157,51346,51535 | 445.68   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 21.65            | 117.5    | 6   | 46020,46209,46398,46019,46208,46397 | 442.73   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 11.68            | 63.3     | 6   | 48281,48470,48659,48280,48469,48658 | 441.95   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 151.65           | 820.15   | 6   | 47756,47945,48134,47755,47944,48133 | 440.82   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 22.05            | 118.69   | 6   | 51123,51312,51501,51122,51311,51500 | 438.28   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 11.74            | 62.85    | 6   | 49982,50171,50360,49981,50170,50359 | 435.35   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 171.53           | 914.38   | 6   | 46055,46244,46433,46054,46243,46432 | 433.07   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 167.23           | 887.2    | 6   | 48890,49079,49268,48889,49078,49267 | 430.53   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 148.22           | 778.31   | 6   | 43787,43976,44165,43786,43975,44164 | 425.1    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 146.91           | 769.95   | 6   | 46615,46804,46993,46614,46803,46992 | 424.1    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 23.39            | 120.25   | 6   | 52257,52446,52635,52256,52445,52634 | 414.11   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 180.86           | 927.68   | 6   | 44354,44543,44732,44353,44542,44731 | 412.93   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 181.12           | 928.17   | 6   | 50024,50213,50402,50023,50212,50401 | 412.46   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 150.3            | 769.96   | 6   | 48323,48512,48701,48322,48511,48700 | 412.28   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 12.58            | 63.84    | 6   | 43745,43934,44123,43744,43933,44122 | 407.47   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 12.5             | 63.02    | 6   | 51116,51305,51494,51115,51304,51493 | 404.16   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 180.08           | 902.05   | 6   | 50591,50780,50969,50590,50779,50968 | 400.92   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 23.17            | 115.36   | 6   | 49989,50178,50367,49988,50177,50366 | 397.89   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 23.66            | 117.52   | 6   | 51690,51879,52068,51689,51878,52067 | 396.7    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 23.49            | 116.04   | 6   | 47721,47910,48099,47720,47909,48098 | 394.0    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 159.73           | 779.65   | 6   | 49457,49646,49835,49456,49645,49834 | 388.1    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 186.29           | 904.75   | 6   | 45488,45677,45866,45487,45676,45865 | 385.67   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 191.21           | 902.06   | 6   | 47189,47378,47567,47188,47377,47566 | 371.76   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 24.41            | 115.08   | 6   | 44319,44508,44697,44318,44507,44696 | 371.45   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 13.32            | 62.54    | 6   | 46013,46202,46391,46012,46201,46390 | 369.52   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 193.34           | 903.19   | 6   | 51725,51914,52103,51724,51913,52102 | 367.15   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 213.82           | 960.16   | 6   | 51165,51354,51543,51164,51353,51542 | 349.05   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 13.68            | 61.28    | 6   | 51683,51872,52061,51682,51871,52060 | 347.95   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 13.81            | 61.78    | 6   | 45446,45635,45824,45445,45634,45823 | 347.36   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 225.22           | 989.7    | 6   | 48330,48519,48708,48329,48518,48707 | 339.44   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 14.31            | 62.87    | 6   | 44879,45068,45257,44878,45067,45256 | 339.34   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 224.64           | 986.47   | 6   | 46629,46818,47007,46628,46817,47006 | 339.13   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 13.8             | 60.43    | 6   | 48848,49037,49226,48847,49036,49225 | 337.9    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 14.79            | 64.46    | 6   | 46580,46769,46958,46579,46768,46957 | 335.84   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 271.09           | 1172.97  | 6   | 46062,46251,46440,46061,46250,46439 | 332.69   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 213.17           | 918.0    | 6   | 43794,43983,44172,43793,43982,44171 | 330.64   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 14.75            | 62.26    | 6   | 47714,47903,48092,47713,47902,48091 | 322.1    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 14.25            | 60.1     | 6   | 47147,47336,47525,47146,47335,47524 | 321.75   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 233.57           | 977.66   | 6   | 49464,49653,49842,49463,49652,49841 | 318.57   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 283.39           | 1184.43  | 6   | 44361,44550,44739,44360,44549,44738 | 317.95   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 276.35           | 1138.97  | 6   | 50598,50787,50976,50597,50786,50975 | 312.15   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 232.77           | 958.21   | 6   | 47763,47952,48141,47762,47951,48140 | 311.66   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 280.0            | 1152.27  | 6   | 48897,49086,49275,48896,49085,49274 | 311.53   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 343.9            | 1411.56  | 6   | 43801,43990,44179,43800,43989,44178 | 310.46   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 229.33           | 934.55   | 6   | 52299,52488,52677,52298,52487,52676 | 307.51   |
