+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------------+-------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro | patched-geoghegan | cnt |                 qid                 |   diff   | pct_diff |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 251518     | 16401.07                | 20143.06          | 6   | 7674,7794,7914,7673,7793,7913       | 3741.99  | 22.82    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 126518     | 6539.63                 | 10210.86          | 6   | 6934,7054,7174,6933,7053,7173       | 3671.23  | 56.14    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 126518     | 6502.0                  | 10116.0           | 6   | 7654,7774,7894,7653,7773,7893       | 3614.0   | 55.58    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 220268     | 14431.76                | 17936.93          | 6   | 7669,7789,7909,7668,7788,7908       | 3505.17  | 24.29    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 126518     | 5873.73                 | 9345.25           | 6   | 8374,8494,8614,8373,8493,8613       | 3471.52  | 59.1     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 251518     | 15296.39                | 18643.44          | 6   | 9474,9594,9714,9473,9593,9713       | 3347.05  | 21.88    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 220268     | 13140.3                 | 16410.75          | 6   | 10189,10309,10429,10188,10308,10428 | 3270.45  | 24.89    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 220268     | 13301.11                | 16194.73          | 6   | 9469,9589,9709,9468,9588,9708       | 2893.62  | 21.75    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 4868.63                 | 7675.2            | 6   | 7649,7769,7889,7648,7768,7888       | 2806.57  | 57.65    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 1986.1                  | 4770.74           | 6   | 10164,10284,10404,10163,10283,10403 | 2784.64  | 140.21   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 95268      | 4384.84                 | 7112.31           | 6   | 8369,8489,8609,8368,8488,8608       | 2727.47  | 62.2     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64018      | 1976.35                 | 4702.59           | 6   | 9084,9204,9324,9083,9203,9323       | 2726.24  | 137.94   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 4943.97                 | 7617.42           | 6   | 6929,7049,7169,6928,7048,7168       | 2673.45  | 54.07    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3533.5                  | 6198.87           | 6   | 2129,2264,2399,2128,2263,2398       | 2665.37  | 75.43    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64018      | 2087.46                 | 4742.33           | 6   | 9444,9564,9684,9443,9563,9683       | 2654.87  | 127.18   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3487.08                 | 6071.62           | 6   | 3344,3479,3614,3343,3478,3613       | 2584.54  | 74.12    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 157768     | 10481.7                 | 12766.3           | 6   | 7659,7779,7899,7658,7778,7898       | 2284.6   | 21.8     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 157768     | 9505.93                 | 11718.84          | 6   | 8379,8499,8619,8378,8498,8618       | 2212.91  | 23.28    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 8189.57                 | 10386.42          | 6   | 6939,7059,7179,6938,7058,7178       | 2196.85  | 26.82    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 2334.15                 | 4224.7            | 6   | 7644,7764,7884,7643,7763,7883       | 1890.55  | 81.0     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 3315.11                 | 5145.92           | 6   | 6924,7044,7164,6923,7043,7163       | 1830.81  | 55.23    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 126518     | 7656.08                 | 9397.97           | 6   | 9454,9574,9694,9453,9573,9693       | 1741.89  | 22.75    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 1227.93                 | 2663.89           | 6   | 6919,7039,7159,6918,7038,7158       | 1435.96  | 116.94   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 5755.68                 | 7165.15           | 6   | 9089,9209,9329,9088,9208,9328       | 1409.47  | 24.49    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 1024.01                 | 2430.5            | 6   | 10159,10279,10399,10158,10278,10398 | 1406.49  | 137.35   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 1062.96                 | 2439.99           | 6   | 9439,9559,9679,9438,9558,9678       | 1377.03  | 129.55   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6916.94                 | 8130.08           | 6   | 4974,5109,5244,4973,5108,5243       | 1213.14  | 17.54    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 1671.88                 | 2649.08           | 6   | 7639,7759,7879,7638,7758,7878       | 977.2    | 58.45    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 1222.42                 | 2122.82           | 6   | 2119,2254,2389,2118,2253,2388       | 900.4    | 73.66    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64018      | 3852.45                 | 4735.23           | 6   | 8364,8484,8604,8363,8483,8603       | 882.78   | 22.91    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1315.06                 | 2181.5            | 6   | 2929,3064,3199,2928,3063,3198       | 866.44   | 65.89    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 737.56                  | 1319.33           | 6   | 494,629,764,493,628,763             | 581.77   | 78.88    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 1978.68                 | 2458.84           | 6   | 9079,9199,9319,9078,9198,9318       | 480.16   | 24.27    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 1978.29                 | 2453.01           | 6   | 8359,8479,8599,8358,8478,8598       | 474.72   | 24.0     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 851.88                  | 1318.87           | 6   | 6914,7034,7154,6913,7033,7153       | 466.99   | 54.82    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 660.01                  | 1095.56           | 6   | 2924,3059,3194,2923,3058,3193       | 435.55   | 65.99    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 333.88                  | 767.91            | 6   | 4134,4269,4404,4133,4268,4403       | 434.03   | 130.0    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 302.44                  | 671.45            | 6   | 7629,7749,7869,7628,7748,7868       | 369.01   | 122.01   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 256.21                  | 623.42            | 6   | 10149,10269,10389,10148,10268,10388 | 367.21   | 143.32   |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6112.47                 | 6457.89           | 6   | 3759,3894,4029,3758,3893,4028       | 345.42   | 5.65     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7101.22                 | 7438.4            | 6   | 5399,5534,5669,5398,5533,5668       | 337.18   | 4.75     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 8976.6                  | 9307.11           | 6   | 2554,2689,2824,2553,2688,2823       | 330.51   | 3.68     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 5927.91                 | 6200.32           | 6   | 9839,9959,10079,9838,9958,10078     | 272.41   | 4.6      |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 5503.92                 | 5767.31           | 6   | 124,259,394,123,258,393             | 263.39   | 4.79     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 3828.44                 | 4081.62           | 6   | 4559,4694,4829,4558,4693,4828       | 253.18   | 6.61     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7674.36                 | 7926.56           | 6   | 2549,2684,2819,2548,2683,2818       | 252.2    | 3.29     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 1074.62                 | 1325.28           | 6   | 7634,7754,7874,7633,7753,7873       | 250.66   | 23.33    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 986.11                  | 1233.35           | 6   | 8354,8474,8594,8353,8473,8593       | 247.24   | 25.07    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 990.27                  | 1227.19           | 6   | 9434,9554,9674,9433,9553,9673       | 236.92   | 23.92    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 992.48                  | 1224.49           | 6   | 10154,10274,10394,10153,10273,10393 | 232.01   | 23.38    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 12241.41                | 12450.84          | 6   | 4994,5129,5264,4993,5128,5263       | 209.43   | 1.71     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6434.46                 | 6637.84           | 6   | 4569,4704,4839,4568,4703,4838       | 203.38   | 3.16     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 6397.36                 | 6596.41           | 6   | 5394,5529,5664,5393,5528,5663       | 199.05   | 3.11     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 7061.42                 | 7256.15           | 6   | 6204,6339,6474,6203,6338,6473       | 194.73   | 2.76     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 13151.33                | 13341.7           | 6   | 1349,1484,1619,1348,1483,1618       | 190.37   | 1.45     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 6384.16                 | 6565.2            | 6   | 129,264,399,128,263,398             | 181.04   | 2.84     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 135.56                  | 313.17            | 6   | 9424,9544,9664,9423,9543,9663       | 177.61   | 131.02   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 2650.71                 | 2818.15           | 6   | 8014,8134,8254,8013,8133,8253       | 167.44   | 6.32     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 4593.51                 | 4755.99           | 6   | 9829,9949,10069,9828,9948,10068     | 162.48   | 3.54     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 9545.43                 | 9702.02           | 6   | 4984,5119,5254,4983,5118,5253       | 156.59   | 1.64     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 3983.99                 | 4137.84           | 6   | 9824,9944,10064,9823,9943,10063     | 153.85   | 3.86     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 2629.48                 | 2781.26           | 6   | 9814,9934,10054,9813,9933,10053     | 151.78   | 5.77     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4004.83                 | 4155.55           | 6   | 5379,5514,5649,5378,5513,5648       | 150.72   | 3.76     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 11728.59                | 11878.74          | 6   | 5799,5934,6069,5798,5933,6068       | 150.15   | 1.28     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 8458.79                 | 8608.49           | 6   | 1744,1879,2014,1743,1878,2013       | 149.7    | 1.77     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 539.74                  | 688.48            | 6   | 8349,8469,8589,8348,8468,8588       | 148.74   | 27.56    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 11184.93                | 11331.13          | 6   | 2969,3104,3239,2968,3103,3238       | 146.2    | 1.31     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9913.52                 | 10057.47          | 6   | 4179,4314,4449,4178,4313,4448       | 143.95   | 1.45     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7930.67                 | 8069.84           | 6   | 6209,6344,6479,6208,6343,6478       | 139.17   | 1.75     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 4015.17                 | 4154.22           | 6   | 114,249,384,113,248,383             | 139.05   | 3.46     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 10273.5                 | 10406.02          | 6   | 5794,5929,6064,5793,5928,6063       | 132.52   | 1.29     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 11184.77                | 11311.1           | 6   | 4184,4319,4454,4183,4318,4453       | 126.33   | 1.13     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 495.39                  | 620.85            | 6   | 9429,9549,9669,9428,9548,9668       | 125.46   | 25.33    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 189.49                  | 312.88            | 6   | 9064,9184,9304,9063,9183,9303       | 123.39   | 65.12    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 189.04                  | 308.7             | 6   | 10144,10264,10384,10143,10263,10383 | 119.66   | 63.3     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 551.88                  | 670.82            | 6   | 6909,7029,7149,6908,7028,7148       | 118.94   | 21.55    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 215.88                  | 334.7             | 6   | 6904,7024,7144,6903,7023,7143       | 118.82   | 55.04    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 10398.93                | 10517.04          | 6   | 2159,2294,2429,2158,2293,2428       | 118.11   | 1.14     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 220268     | 4584.95                 | 4702.68           | 6   | 8029,8149,8269,8028,8148,8268       | 117.73   | 2.57     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 496.3                   | 613.91            | 6   | 9069,9189,9309,9068,9188,9308       | 117.61   | 23.7     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 218.8                   | 335.72            | 6   | 7624,7744,7864,7623,7743,7863       | 116.92   | 53.44    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8915.99                 | 9030.24           | 6   | 4579,4714,4849,4578,4713,4848       | 114.25   | 1.28     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 6241.91                 | 6354.21           | 6   | 934,1069,1204,933,1068,1203         | 112.3    | 1.8      |
