+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 |  master  | cnt |                 qid                 |   diff   | pct_diff |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 10461.89                     | 33294.38 | 6   | 42717,42906,43095,42715,42904,43093 | 22832.49 | 218.24   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 10384.61                     | 32927.29 | 6   | 36480,36669,36858,36478,36667,36856 | 22542.68 | 217.08   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9287.12                      | 29729.66 | 6   | 39322,39511,39700,39320,39509,39698 | 20442.54 | 220.12   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8390.93                      | 28443.38 | 6   | 41576,41765,41954,41574,41763,41952 | 20052.45 | 238.98   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 8296.62                      | 28301.46 | 6   | 35339,35528,35717,35337,35526,35715 | 20004.84 | 241.12   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8955.86                      | 28908.99 | 6   | 42710,42899,43088,42708,42897,43086 | 19953.13 | 222.79   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9956.18                      | 29841.46 | 6   | 40456,40645,40834,40454,40643,40832 | 19885.28 | 199.73   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 22690.36                     | 42525.0  | 6   | 41597,41786,41975,41595,41784,41973 | 19834.64 | 87.41    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 10073.84                     | 29864.01 | 6   | 38755,38944,39133,38753,38942,39131 | 19790.17 | 196.45   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 8909.99                      | 28232.03 | 6   | 36473,36662,36851,36471,36660,36849 | 19322.04 | 216.86   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8220.59                      | 26099.45 | 6   | 37614,37803,37992,37612,37801,37990 | 17878.86 | 217.49   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8149.25                      | 25953.63 | 6   | 39315,39504,39693,39313,39502,39691 | 17804.38 | 218.48   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8735.08                      | 25899.25 | 6   | 40449,40638,40827,40447,40636,40825 | 17164.17 | 196.5    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6996.96                      | 23710.47 | 6   | 41569,41758,41947,41567,41756,41945 | 16713.51 | 238.87   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6921.44                      | 23508.44 | 6   | 35332,35521,35710,35330,35519,35708 | 16587.0  | 239.65   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 7496.67                      | 23935.55 | 6   | 42703,42892,43081,42701,42890,43079 | 16438.88 | 219.28   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 7398.76                      | 23575.42 | 6   | 36466,36655,36844,36464,36653,36842 | 16176.66 | 218.64   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 7039.51                      | 22363.46 | 6   | 37607,37796,37985,37605,37794,37983 | 15323.95 | 217.68   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 6989.31                      | 22293.88 | 6   | 39308,39497,39686,39306,39495,39684 | 15304.57 | 218.97   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 18219.11                     | 33289.55 | 6   | 39329,39518,39707,39327,39516,39705 | 15070.44 | 82.72    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 18715.26                     | 33707.2  | 6   | 38762,38951,39140,38760,38949,39138 | 14991.94 | 80.11    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 18635.01                     | 33620.78 | 6   | 40463,40652,40841,40461,40650,40839 | 14985.77 | 80.42    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 7523.3                       | 22268.29 | 6   | 40442,40631,40820,40440,40629,40818 | 14744.99 | 195.99   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 16163.59                     | 30165.6  | 6   | 37621,37810,37999,37619,37808,37997 | 14002.01 | 86.63    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 6024.65                      | 19589.29 | 6   | 42696,42885,43074,42694,42883,43072 | 13564.64 | 225.15   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5601.12                      | 19092.8  | 6   | 41562,41751,41940,41560,41749,41938 | 13491.68 | 240.87   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 5579.38                      | 18860.56 | 6   | 35325,35514,35703,35323,35512,35701 | 13281.18 | 238.04   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5946.45                      | 19081.48 | 6   | 36459,36648,36837,36457,36646,36835 | 13135.03 | 220.89   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 5812.75                      | 18603.27 | 6   | 39301,39490,39679,39299,39488,39677 | 12790.52 | 220.04   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6366.06                      | 18858.99 | 6   | 38734,38923,39112,38732,38921,39110 | 12492.93 | 196.24   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 14584.46                     | 26421.02 | 6   | 38748,38937,39126,38746,38935,39124 | 11836.56 | 81.16    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4710.1                       | 15112.0  | 6   | 37593,37782,37971,37591,37780,37969 | 10401.9  | 220.84   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 4535.33                      | 14859.81 | 6   | 42689,42878,43067,42687,42876,43065 | 10324.48 | 227.65   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4183.57                      | 14382.51 | 6   | 35318,35507,35696,35316,35505,35694 | 10198.94 | 243.79   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 6766.55                      | 16849.63 | 6   | 44432,44621,44810,44430,44619,44808 | 10083.08 | 149.01   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4978.99                      | 15046.21 | 6   | 40428,40617,40806,40426,40615,40804 | 10067.22 | 202.19   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 4234.67                      | 14248.1  | 6   | 41555,41744,41933,41553,41742,41931 | 10013.43 | 236.46   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 6662.78                      | 16660.14 | 6   | 46133,46322,46511,46131,46320,46509 | 9997.36  | 150.05   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 6729.34                      | 16696.4  | 6   | 50669,50858,51047,50667,50856,51045 | 9967.06  | 148.11   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 6666.13                      | 16534.15 | 6   | 48968,49157,49346,48966,49155,49344 | 9868.02  | 148.03   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 12678.78                     | 22492.53 | 6   | 38741,38930,39119,38739,38928,39117 | 9813.75  | 77.4     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4484.21                      | 14242.73 | 6   | 36452,36641,36830,36450,36639,36828 | 9758.52  | 217.62   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 7267.5                       | 16722.38 | 6   | 45566,45755,45944,45564,45753,45942 | 9454.88  | 130.1    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 7293.18                      | 16700.15 | 6   | 47267,47456,47645,47265,47454,47643 | 9406.97  | 128.98   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 7242.41                      | 16624.0  | 6   | 50102,50291,50480,50100,50289,50478 | 9381.59  | 129.54   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 7344.07                      | 16662.55 | 6   | 51803,51992,52181,51801,51990,52179 | 9318.48  | 126.88   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 5934.11                      | 15038.77 | 6   | 50662,50851,51040,50660,50849,51038 | 9104.66  | 153.43   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 5887.56                      | 14944.9  | 6   | 46126,46315,46504,46124,46313,46502 | 9057.34  | 153.84   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 6027.2                       | 14959.1  | 6   | 44425,44614,44803,44423,44612,44801 | 8931.9   | 148.19   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 4641.21                      | 13527.26 | 6   | 46700,46889,47078,46698,46887,47076 | 8886.05  | 191.46   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 5984.25                      | 14851.79 | 6   | 48961,49150,49339,48959,49148,49337 | 8867.54  | 148.18   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 4613.83                      | 13473.47 | 6   | 48401,48590,48779,48399,48588,48777 | 8859.64  | 192.02   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 4628.21                      | 13381.29 | 6   | 43865,44054,44243,43863,44052,44241 | 8753.08  | 189.12   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 4624.09                      | 13199.8  | 6   | 51236,51425,51614,51234,51423,51612 | 8575.71  | 185.46   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 10220.34                     | 18783.18 | 6   | 37600,37789,37978,37598,37787,37976 | 8562.84  | 83.78    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 6460.89                      | 14952.17 | 6   | 51796,51985,52174,51794,51983,52172 | 8491.28  | 131.43   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 6479.07                      | 14946.01 | 6   | 45559,45748,45937,45557,45746,45935 | 8466.94  | 130.68   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 6461.49                      | 14922.71 | 6   | 47260,47449,47638,47258,47447,47636 | 8461.22  | 130.95   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 10425.61                     | 18863.07 | 6   | 40435,40624,40813,40433,40622,40811 | 8437.46  | 80.93    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 5170.34                      | 13592.9  | 6   | 47834,48023,48212,47832,48021,48210 | 8422.56  | 162.9    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 6493.78                      | 14865.8  | 6   | 50095,50284,50473,50093,50282,50471 | 8372.02  | 128.92   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 5148.92                      | 13482.26 | 6   | 49535,49724,49913,49533,49722,49911 | 8333.34  | 161.85   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 5145.01                      | 13348.52 | 6   | 44999,45188,45377,44997,45186,45375 | 8203.51  | 159.45   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 5268.74                      | 13246.93 | 6   | 44418,44607,44796,44416,44605,44794 | 7978.19  | 151.43   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 5219.99                      | 13166.14 | 6   | 52370,52559,52748,52368,52557,52746 | 7946.15  | 152.23   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 4091.87                      | 12037.88 | 6   | 48394,48583,48772,48392,48581,48770 | 7946.01  | 194.19   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 5222.93                      | 13149.87 | 6   | 50655,50844,51033,50653,50842,51031 | 7926.94  | 151.77   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 5182.47                      | 13096.32 | 6   | 46119,46308,46497,46117,46306,46495 | 7913.85  | 152.7    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 4045.38                      | 11959.12 | 6   | 43858,44047,44236,43856,44045,44234 | 7913.74  | 195.62   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 4180.25                      | 12060.24 | 6   | 46693,46882,47071,46691,46880,47069 | 7879.99  | 188.51   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 5242.13                      | 13091.69 | 6   | 48954,49143,49332,48952,49141,49330 | 7849.56  | 149.74   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3568.03                      | 11318.05 | 6   | 37586,37775,37964,37584,37773,37962 | 7750.02  | 217.21   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3550.13                      | 11267.27 | 6   | 39287,39476,39665,39285,39474,39663 | 7717.14  | 217.38   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 5617.66                      | 13294.68 | 6   | 51789,51978,52167,51787,51976,52165 | 7677.02  | 136.66   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 4168.48                      | 11799.51 | 6   | 51229,51418,51607,51227,51416,51605 | 7631.03  | 183.07   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 5659.47                      | 13207.06 | 6   | 47253,47442,47631,47251,47440,47629 | 7547.59  | 133.36   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3755.08                      | 11287.94 | 6   | 40421,40610,40799,40419,40608,40797 | 7532.86  | 200.6    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 5706.4                       | 13213.1  | 6   | 45552,45741,45930,45550,45739,45928 | 7506.7   | 131.55   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 5648.83                      | 13107.87 | 6   | 50088,50277,50466,50086,50275,50464 | 7459.04  | 132.05   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 4619.6                       | 12059.23 | 6   | 47827,48016,48205,47825,48014,48203 | 7439.63  | 161.04   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 4535.76                      | 11943.68 | 6   | 44992,45181,45370,44990,45179,45368 | 7407.92  | 163.32   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 4684.32                      | 12036.58 | 6   | 49528,49717,49906,49526,49715,49904 | 7352.26  | 156.95   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 4576.46                      | 11817.33 | 6   | 52363,52552,52741,52361,52550,52739 | 7240.87  | 158.22   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 3153.3                       | 10258.55 | 6   | 51215,51404,51593,51213,51402,51591 | 7105.25  | 225.33   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 3029.06                      | 10040.73 | 6   | 42682,42871,43060,42680,42869,43058 | 7011.67  | 231.48   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 3595.85                      | 10558.42 | 6   | 43851,44040,44229,43849,44038,44227 | 6962.57  | 193.63   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 3656.53                      | 10615.84 | 6   | 48387,48576,48765,48385,48574,48763 | 6959.31  | 190.33   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 4547.75                      | 11494.17 | 6   | 44411,44600,44789,44409,44598,44787 | 6946.42  | 152.74   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 4507.46                      | 11434.29 | 6   | 46112,46301,46490,46110,46299,46488 | 6926.83  | 153.67   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 3716.22                      | 10603.66 | 6   | 46686,46875,47064,46684,46873,47062 | 6887.44  | 185.33   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 3595.64                      | 10466.55 | 6   | 51222,51411,51600,51220,51409,51598 | 6870.91  | 191.09   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 4561.72                      | 11430.68 | 6   | 50648,50837,51026,50646,50835,51024 | 6868.96  | 150.58   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 8073.11                      | 14939.24 | 6   | 39294,39483,39672,39292,39481,39670 | 6866.13  | 85.05    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2845.05                      | 9697.83  | 6   | 41548,41737,41926,41546,41735,41924 | 6852.78  | 240.87   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 4497.03                      | 11279.18 | 6   | 48947,49136,49325,48945,49134,49323 | 6782.15  | 150.81   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 282768     | 4294.97                      | 11026.08 | 6   | 17468,17636,17804,17466,17634,17802 | 6731.11  | 156.72   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 6053.63                      | 12763.94 | 6   | 9096,9271,9446,9094,9269,9444       | 6710.31  | 110.85   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 8390.38                      | 15098.89 | 6   | 38727,38916,39105,38725,38914,39103 | 6708.51  | 79.95    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 4105.3                       | 10774.04 | 6   | 696,871,1046,694,869,1044           | 6668.74  | 162.44   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 282768     | 4312.59                      | 10957.12 | 6   | 23012,23180,23348,23010,23178,23346 | 6644.53  | 154.07   |
