+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-geoghegan-munro | cnt |                 qid                 | pct_diff |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 330.72        | 332.86                  | 6   | 3730,3865,4000,3729,3864,3999       | 0.65     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 7989.32       | 8040.09                 | 6   | 945,1080,1215,944,1079,1214         | 0.64     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 53.72         | 54.06                   | 6   | 1690,1825,1960,1689,1824,1959       | 0.63     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 8412.08       | 8458.79                 | 6   | 1745,1880,2015,1744,1879,2014       | 0.56     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 6131.62       | 6162.22                 | 6   | 1735,1870,2005,1734,1869,2004       | 0.5      |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 4.06          | 4.08                    | 6   | 9030,9150,9270,9029,9149,9269       | 0.49     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 96.79         | 97.25                   | 6   | 3720,3855,3990,3719,3854,3989       | 0.48     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 9.0           | 9.04                    | 6   | 845,980,1115,844,979,1114           | 0.44     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 7344.38       | 7375.43                 | 6   | 1740,1875,2010,1739,1874,2009       | 0.42     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 9.73          | 9.77                    | 6   | 40,175,310,39,174,309               | 0.41     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 938.1         | 941.53                  | 6   | 6170,6305,6440,6169,6304,6439       | 0.37     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6095.07       | 6112.47                 | 6   | 3760,3895,4030,3759,3894,4029       | 0.29     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 35.88         | 35.98                   | 6   | 7260,7380,7500,7259,7379,7499       | 0.28     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 7.45          | 7.47                    | 6   | 4485,4620,4755,4484,4619,4754       | 0.27     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 9721.47       | 9741.76                 | 6   | 3775,3910,4045,3774,3909,4044       | 0.21     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 9650.89       | 9670.3                  | 6   | 1750,1885,2020,1749,1884,2019       | 0.2      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8898.74       | 8915.99                 | 6   | 4580,4715,4850,4579,4714,4849       | 0.19     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 19.18         | 19.21                   | 6   | 5725,5860,5995,5724,5859,5994       | 0.16     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 52.44         | 52.52                   | 6   | 2905,3040,3175,2904,3039,3174       | 0.15     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 13.48         | 13.5                    | 6   | 3680,3815,3950,3679,3814,3949       | 0.15     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 1278.33       | 1279.91                 | 6   | 3740,3875,4010,3739,3874,4009       | 0.12     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 736.81        | 737.56                  | 6   | 495,630,765,494,629,764             | 0.1      |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4470.91       | 4472.66                 | 6   | 6190,6325,6460,6189,6324,6459       | 0.04     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 252.25        | 252.33                  | 6   | 6160,6295,6430,6159,6294,6429       | 0.03     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 8975.02       | 8976.6                  | 6   | 2555,2690,2825,2554,2689,2824       | 0.02     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 5161.58       | 5161.69                 | 6   | 2540,2675,2810,2539,2674,2809       | 0.0      |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.51          | 1.51                    | 6   | 2440,2575,2710,2439,2574,2709       | 0.0      |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 3.42          | 3.42                    | 6   | 4880,5015,5150,4879,5014,5149       | 0.0      |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 2.37          | 2.37                    | 6   | 8650,8770,8890,8649,8769,8889       | 0.0      |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 3.18          | 3.18                    | 6   | 9745,9865,9985,9744,9864,9984       | 0.0      |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 193.5         | 193.44                  | 6   | 5750,5885,6020,5749,5884,6019       | -0.03    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 8263.19       | 8259.6                  | 6   | 525,660,795,524,659,794             | -0.04    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2519.69       | 2518.52                 | 6   | 1720,1855,1990,1719,1854,1989       | -0.05    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 742.09        | 741.59                  | 6   | 5760,5895,6030,5759,5894,6029       | -0.07    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64018      | 1458.32       | 1457.3                  | 6   | 8725,8845,8965,8724,8844,8964       | -0.07    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7346.85       | 7341.58                 | 6   | 3765,3900,4035,3764,3899,4034       | -0.07    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 25.95         | 25.92                   | 6   | 1275,1410,1545,1274,1409,1544       | -0.12    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 10269.01      | 10247.8                 | 6   | 4585,4720,4855,4584,4719,4854       | -0.21    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7690.37       | 7674.36                 | 6   | 2550,2685,2820,2549,2684,2819       | -0.21    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.99         | 22.94                   | 6   | 4920,5055,5190,4919,5054,5189       | -0.22    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3495.06       | 3487.08                 | 6   | 3345,3480,3615,3344,3479,3614       | -0.23    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 661.73        | 660.01                  | 6   | 2925,3060,3195,2924,3059,3194       | -0.26    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 11786.2       | 11753.51                | 6   | 1345,1480,1615,1344,1479,1614       | -0.28    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3012.31       | 3003.93                 | 6   | 1315,1450,1585,1314,1449,1584       | -0.28    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4189.5        | 4177.76                 | 6   | 510,645,780,509,644,779             | -0.28    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 3.45          | 3.44                    | 6   | 2855,2990,3125,2854,2989,3124       | -0.29    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 11005.26      | 10972.62                | 6   | 535,670,805,534,669,804             | -0.3     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 5550.19       | 5531.82                 | 6   | 515,650,785,514,649,784             | -0.33    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6456.87       | 6434.46                 | 6   | 4570,4705,4840,4569,4704,4839       | -0.35    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 2644.3        | 2634.76                 | 6   | 2530,2665,2800,2529,2664,2799       | -0.36    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 199.01        | 198.26                  | 6   | 8710,8830,8950,8709,8829,8949       | -0.38    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 646.93        | 644.36                  | 6   | 1710,1845,1980,1709,1844,1979       | -0.4     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3547.73       | 3533.5                  | 6   | 2130,2265,2400,2129,2264,2399       | -0.4     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8764.5        | 8728.18                 | 6   | 4175,4310,4445,4174,4309,4444       | -0.41    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 1440.34       | 1434.17                 | 6   | 4955,5090,5225,4954,5089,5224       | -0.43    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 2987.8        | 2974.05                 | 6   | 5770,5905,6040,5769,5904,6039       | -0.46    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 9607.02       | 9562.18                 | 6   | 530,665,800,529,664,799             | -0.47    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 2.09          | 2.08                    | 6   | 7925,8045,8165,7924,8044,8164       | -0.48    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 58.36         | 58.08                   | 6   | 5740,5875,6010,5739,5874,6009       | -0.48    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6923.87       | 6890.64                 | 6   | 520,655,790,519,654,789             | -0.48    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6950.43       | 6916.94                 | 6   | 4975,5110,5245,4974,5109,5244       | -0.48    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 6315.4        | 6284.53                 | 6   | 6200,6335,6470,6199,6334,6469       | -0.49    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8490.65       | 8447.89                 | 6   | 3770,3905,4040,3769,3904,4039       | -0.5     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 6274.56       | 6241.91                 | 6   | 935,1070,1205,934,1069,1204         | -0.52    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2817.66       | 2802.96                 | 6   | 4960,5095,5230,4959,5094,5229       | -0.52    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8157.44       | 8114.61                 | 6   | 2150,2285,2420,2149,2284,2419       | -0.53    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 11561.48      | 11499.03                | 6   | 2565,2700,2835,2564,2699,2834       | -0.54    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.69          | 3.67                    | 6   | 9750,9870,9990,9749,9869,9989       | -0.54    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 10425.96      | 10369.05                | 6   | 3375,3510,3645,3374,3509,3644       | -0.55    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 1.81          | 1.8                     | 6   | 8290,8410,8530,8289,8409,8529       | -0.55    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8868.85       | 8818.45                 | 6   | 5790,5925,6060,5789,5924,6059       | -0.57    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 11249.12      | 11184.77                | 6   | 4185,4320,4455,4184,4319,4454       | -0.57    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 5.23          | 5.2                     | 6   | 4480,4615,4750,4479,4614,4749       | -0.57    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 176.69        | 175.65                  | 6   | 1700,1835,1970,1699,1834,1969       | -0.59    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3712.13       | 3690.19                 | 6   | 1725,1860,1995,1724,1859,1994       | -0.59    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 9310.84       | 9254.68                 | 6   | 2155,2290,2425,2154,2289,2424       | -0.6     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 2351.13       | 2336.68                 | 6   | 3340,3475,3610,3339,3474,3609       | -0.61    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 7520.57       | 7474.02                 | 6   | 4170,4305,4440,4169,4304,4439       | -0.62    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 7396.85       | 7350.65                 | 6   | 5785,5920,6055,5784,5919,6054       | -0.62    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 13296.79      | 13213.03                | 6   | 5805,5940,6075,5804,5939,6074       | -0.63    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 10345.27      | 10279.93                | 6   | 1340,1475,1610,1339,1474,1609       | -0.63    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6304.2        | 6263.81                 | 6   | 2950,3085,3220,2949,3084,3219       | -0.64    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 683.55        | 678.94                  | 6   | 2520,2655,2790,2519,2654,2789       | -0.67    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 11541.25      | 11463.16                | 6   | 4590,4725,4860,4589,4724,4859       | -0.68    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 8815.98       | 8754.47                 | 6   | 2960,3095,3230,2959,3094,3229       | -0.7     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4461.51       | 4429.18                 | 6   | 1320,1455,1590,1319,1454,1589       | -0.72    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 610.81        | 606.12                  | 6   | 3330,3465,3600,3329,3464,3599       | -0.77    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 7.79          | 7.73                    | 6   | 840,975,1110,839,974,1109           | -0.77    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5920.81       | 5874.96                 | 6   | 5780,5915,6050,5779,5914,6049       | -0.77    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 12396.46      | 12299.77                | 6   | 540,675,810,539,674,809             | -0.78    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 10354.41      | 10273.5                 | 6   | 5795,5930,6065,5794,5929,6064       | -0.78    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 118.87        | 117.94                  | 6   | 5345,5480,5615,5344,5479,5614       | -0.78    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 7416.34       | 7356.84                 | 6   | 1330,1465,1600,1329,1464,1599       | -0.8     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 7044.83       | 6987.97                 | 6   | 2145,2280,2415,2144,2279,2414       | -0.81    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 8884.37       | 8811.87                 | 6   | 1335,1470,1605,1334,1469,1604       | -0.82    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 5870.72       | 5821.2                  | 6   | 2140,2275,2410,2139,2274,2409       | -0.84    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 4204.0        | 4168.08                 | 6   | 4965,5100,5235,4964,5099,5234       | -0.85    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.33          | 2.31                    | 6   | 6505,6625,6745,6504,6624,6744       | -0.86    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 134.28        | 133.1                   | 6   | 890,1025,1160,889,1024,1159         | -0.88    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 10.01         | 9.92                    | 6   | 4085,4220,4355,4084,4219,4354       | -0.9     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 2647.11       | 2623.25                 | 6   | 4555,4690,4825,4554,4689,4824       | -0.9     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 4450.53       | 4410.36                 | 6   | 5775,5910,6045,5774,5909,6044       | -0.9     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 10006.33      | 9913.52                 | 6   | 4180,4315,4450,4179,4314,4449       | -0.93    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 8325.38       | 8247.26                 | 6   | 4980,5115,5250,4979,5114,5249       | -0.94    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 6966.31       | 6900.01                 | 6   | 3360,3495,3630,3359,3494,3629       | -0.95    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5584.17       | 5530.8                  | 6   | 4970,5105,5240,4969,5104,5239       | -0.96    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 2.07          | 2.05                    | 6   | 7565,7685,7805,7564,7684,7804       | -0.97    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 5181.25       | 5130.6                  | 6   | 4565,4700,4835,4564,4699,4834       | -0.98    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 6279.83       | 6217.73                 | 6   | 4165,4300,4435,4164,4299,4434       | -0.99    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8134.0        | 8053.5                  | 6   | 3365,3500,3635,3364,3499,3634       | -0.99    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 10283.97      | 10180.74                | 6   | 2560,2695,2830,2559,2694,2829       | -1.0     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4971.93       | 4921.99                 | 6   | 1730,1865,2000,1729,1864,1999       | -1.0     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 19.88         | 19.68                   | 6   | 6135,6270,6405,6134,6269,6404       | -1.01    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 251518     | 3541.5        | 3505.77                 | 6   | 7315,7435,7555,7314,7434,7554       | -1.01    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 3298.54       | 3263.75                 | 6   | 5375,5510,5645,5374,5509,5644       | -1.05    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 11853.76      | 11728.59                | 6   | 5800,5935,6070,5799,5934,6069       | -1.06    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 10931.72      | 10815.3                 | 6   | 3780,3915,4050,3779,3914,4049       | -1.06    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 13.99         | 13.84                   | 6   | 865,1000,1135,864,999,1134          | -1.07    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 1235.67       | 1222.42                 | 6   | 2120,2255,2390,2119,2254,2389       | -1.07    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 10512.01      | 10398.93                | 6   | 2160,2295,2430,2159,2294,2429       | -1.08    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3783.05       | 3742.29                 | 6   | 4155,4290,4425,4154,4289,4424       | -1.08    |
