+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------------+-------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro | patched-geoghegan | cnt |                 qid                 | pct_diff |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 34.57                   | 38.48             | 6   | 2494,2629,2764,2493,2628,2763       | 11.31    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 4.34                    | 4.83              | 6   | 7589,7709,7829,7588,7708,7828       | 11.29    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 28.14                   | 31.31             | 6   | 3304,3439,3574,3303,3438,3573       | 11.27    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 2.23                    | 2.48              | 6   | 8299,8419,8539,8298,8418,8538       | 11.21    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 3.72                    | 4.13              | 6   | 9389,9509,9629,9388,9508,9628       | 11.02    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 1.59                    | 1.76              | 6   | 2034,2169,2304,2033,2168,2303       | 10.69    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 4.14                    | 4.58              | 6   | 8674,8794,8914,8673,8793,8913       | 10.63    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 2.36                    | 2.61              | 6   | 7229,7349,7469,7228,7348,7468       | 10.59    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 25.63                   | 28.33             | 6   | 5729,5864,5999,5728,5863,5998       | 10.53    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.76                    | 3.05              | 6   | 6859,6979,7099,6858,6978,7098       | 10.51    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 2.51                    | 2.77              | 6   | 8659,8779,8899,8658,8778,8898       | 10.36    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 33.1                    | 36.51             | 6   | 469,604,739,468,603,738             | 10.3     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 188.77                  | 208.12            | 6   | 4534,4669,4804,4533,4668,4803       | 10.25    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 33.87                   | 37.32             | 6   | 5734,5869,6004,5733,5868,6003       | 10.19    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 13.06                   | 14.35             | 6   | 3684,3819,3954,3683,3818,3953       | 9.88     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 31.3                    | 34.38             | 6   | 4924,5059,5194,4923,5058,5193       | 9.84     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 6.31                    | 6.9               | 6   | 6524,6644,6764,6523,6643,6763       | 9.35     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 25.92                   | 28.33             | 6   | 1274,1409,1544,1273,1408,1543       | 9.3      |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 4.08                    | 4.45              | 6   | 9029,9149,9269,9028,9148,9268       | 9.07     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 80.83                   | 88.06             | 6   | 2099,2234,2369,2098,2233,2368       | 8.94     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 6.76                    | 7.36              | 6   | 9394,9514,9634,9393,9513,9633       | 8.88     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 2.94                    | 3.2               | 6   | 9384,9504,9624,9383,9503,9623       | 8.84     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 6.22                    | 6.76              | 6   | 7244,7364,7484,7243,7363,7483       | 8.68     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 3.18                    | 3.45              | 6   | 7584,7704,7824,7583,7703,7823       | 8.49     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 2.29                    | 2.48              | 6   | 7574,7694,7814,7573,7693,7813       | 8.3      |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 2.17                    | 2.35              | 6   | 2444,2579,2714,2443,2578,2713       | 8.29     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 14.01                   | 15.12             | 6   | 5319,5454,5589,5318,5453,5588       | 7.92     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 3.56                    | 3.84              | 6   | 829,964,1099,828,963,1098           | 7.87     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.54                    | 1.66              | 6   | 4464,4599,4734,4463,4598,4733       | 7.79     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.54                    | 1.66              | 6   | 10084,10204,10324,10083,10203,10323 | 7.79     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.59                    | 2.79              | 6   | 6509,6629,6749,6508,6628,6748       | 7.72     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 54.03                   | 58.19             | 6   | 2499,2634,2769,2498,2633,2768       | 7.7      |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 13.92                   | 14.96             | 6   | 1254,1389,1524,1253,1388,1523       | 7.47     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 4.16                    | 4.46              | 6   | 8309,8429,8549,8308,8428,8548       | 7.21     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 9.6                     | 10.27             | 6   | 3274,3409,3544,3273,3408,3543       | 6.98     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 2.3                     | 2.46              | 6   | 14,149,284,13,148,283               | 6.96     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 18.22                   | 19.47             | 6   | 59,194,329,58,193,328               | 6.86     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 58.08                   | 62.04             | 6   | 5739,5874,6009,5738,5873,6008       | 6.82     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 18.07                   | 19.3              | 6   | 7254,7374,7494,7253,7373,7493       | 6.81     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 42.1                    | 44.92             | 6   | 879,1014,1149,878,1013,1148         | 6.7      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 3828.44                 | 4081.62           | 6   | 4559,4694,4829,4558,4693,4828       | 6.61     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 14.71                   | 15.65             | 6   | 3689,3824,3959,3688,3823,3958       | 6.39     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 15.23                   | 16.2              | 6   | 2889,3024,3159,2888,3023,3158       | 6.37     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 2650.71                 | 2818.15           | 6   | 8014,8134,8254,8013,8133,8253       | 6.32     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 3.99                    | 4.24              | 6   | 10109,10229,10349,10108,10228,10348 | 6.27     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.6                     | 1.7               | 6   | 7204,7324,7444,7203,7323,7443       | 6.25     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 4.45                    | 4.72              | 6   | 6869,6989,7109,6868,6988,7108       | 6.07     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 2.21                    | 2.34              | 2   | 10449,10448                         | 5.88     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 2629.48                 | 2781.26           | 6   | 9814,9934,10054,9813,9933,10053     | 5.77     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 14.81                   | 15.65             | 6   | 4104,4239,4374,4103,4238,4373       | 5.67     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.06                    | 1.12              | 6   | 6079,6214,6349,6078,6213,6348       | 5.66     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6112.47                 | 6457.89           | 6   | 3759,3894,4029,3758,3893,4028       | 5.65     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.31                    | 2.44              | 6   | 6504,6624,6744,6503,6623,6743       | 5.63     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.64                    | 1.73              | 6   | 6484,6604,6724,6483,6603,6723       | 5.49     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 8.89                    | 9.37              | 6   | 6114,6249,6384,6113,6248,6383       | 5.4      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 53.0                    | 55.68             | 6   | 3714,3849,3984,3713,3848,3983       | 5.06     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 3.4                     | 3.57              | 6   | 6864,6984,7104,6863,6983,7103       | 5.0      |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 2.46                    | 2.58              | 6   | 8654,8774,8894,8653,8773,8893       | 4.88     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 9.77                    | 10.24             | 6   | 39,174,309,38,173,308               | 4.81     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 5503.92                 | 5767.31           | 6   | 124,259,394,123,258,393             | 4.79     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 92.55                   | 96.97             | 6   | 7984,8104,8224,7983,8103,8223       | 4.78     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7101.22                 | 7438.4            | 6   | 5399,5534,5669,5398,5533,5668       | 4.75     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 2.53                    | 2.65              | 6   | 7579,7699,7819,7578,7698,7818       | 4.74     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 3.18                    | 3.33              | 6   | 9744,9864,9984,9743,9863,9983       | 4.72     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 5927.91                 | 6200.32           | 6   | 9839,9959,10079,9838,9958,10078     | 4.6      |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 24.37                   | 25.48             | 6   | 5329,5464,5599,5328,5463,5598       | 4.55     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64018      | 1362.67                 | 1424.11           | 6   | 8004,8124,8244,8003,8123,8243       | 4.51     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 2.05                    | 2.14              | 6   | 7564,7684,7804,7563,7683,7803       | 4.39     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 686.34                  | 715.41            | 6   | 4544,4679,4814,4543,4678,4813       | 4.24     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 9.45                    | 9.85              | 6   | 2059,2194,2329,2058,2193,2328       | 4.23     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 10.8                    | 11.25             | 6   | 2879,3014,3149,2878,3013,3148       | 4.17     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 16.85                   | 17.54             | 6   | 5324,5459,5594,5323,5458,5593       | 4.09     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.47                    | 1.53              | 6   | 414,549,684,413,548,683             | 4.08     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 95268      | 2016.9                  | 2097.02           | 6   | 8009,8129,8249,8008,8128,8248       | 3.97     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 351.19                  | 365.14            | 6   | 7994,8114,8234,7993,8113,8233       | 3.97     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 3.03                    | 3.15              | 6   | 19,154,289,18,153,288               | 3.96     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 2.55                    | 2.65              | 6   | 9734,9854,9974,9733,9853,9973       | 3.92     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 3983.99                 | 4137.84           | 6   | 9824,9944,10064,9823,9943,10063     | 3.86     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 5.97                    | 6.2               | 6   | 9759,9879,9999,9758,9878,9998       | 3.85     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 3.39                    | 3.52              | 6   | 3664,3799,3934,3663,3798,3933       | 3.83     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 8.89                    | 9.23              | 6   | 34,169,304,33,168,303               | 3.82     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 2.91                    | 3.02              | 6   | 9024,9144,9264,9023,9143,9263       | 3.78     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4004.83                 | 4155.55           | 6   | 5379,5514,5649,5378,5513,5648       | 3.76     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 36.84                   | 38.22             | 6   | 5334,5469,5604,5333,5468,5603       | 3.75     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 14.77                   | 15.32             | 6   | 7969,8089,8209,7968,8088,8208       | 3.72     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 8976.6                  | 9307.11           | 6   | 2554,2689,2824,2553,2688,2823       | 3.68     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 178.79                  | 185.32            | 6   | 7989,8109,8229,7988,8108,8228       | 3.65     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 188.48                  | 195.33            | 6   | 484,619,754,483,618,753             | 3.63     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 113.36                  | 117.46            | 6   | 6549,6669,6789,6548,6668,6788       | 3.62     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 2031.52                 | 2104.48           | 6   | 6579,6699,6819,6578,6698,6818       | 3.59     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 4593.51                 | 4755.99           | 6   | 9829,9949,10069,9828,9948,10068     | 3.54     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.42                    | 1.47              | 6   | 6084,6219,6354,6083,6218,6353       | 3.52     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 2.28                    | 2.36              | 6   | 824,959,1094,823,958,1093           | 3.51     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 4015.17                 | 4154.22           | 6   | 114,249,384,113,248,383             | 3.46     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 5.2                     | 5.38              | 6   | 4479,4614,4749,4478,4613,4748       | 3.46     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 695.91                  | 719.41            | 6   | 7999,8119,8239,7998,8118,8238       | 3.38     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1670.66                 | 1726.64           | 6   | 5364,5499,5634,5363,5498,5633       | 3.35     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 8.21                    | 8.48              | 6   | 5699,5834,5969,5698,5833,5968       | 3.29     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7674.36                 | 7926.56           | 6   | 2549,2684,2819,2548,2683,2818       | 3.29     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 2657.31                 | 2744.47           | 6   | 914,1049,1184,913,1048,1183         | 3.28     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 9.04                    | 9.33              | 6   | 844,979,1114,843,978,1113           | 3.21     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 117.94                  | 121.69            | 6   | 5344,5479,5614,5343,5478,5613       | 3.18     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6434.46                 | 6637.84           | 6   | 4569,4704,4839,4568,4703,4838       | 3.16     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 3497.06                 | 3606.39           | 6   | 919,1054,1189,918,1053,1188         | 3.13     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 6397.36                 | 6596.41           | 6   | 5394,5529,5664,5393,5528,5663       | 3.11     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 157768     | 3322.06                 | 3424.73           | 6   | 8019,8139,8259,8018,8138,8258       | 3.09     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 3629.16                 | 3740.82           | 6   | 6599,6719,6839,6598,6718,6838       | 3.08     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 328.73                  | 338.83            | 6   | 1704,1839,1974,1703,1838,1973       | 3.07     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.68                    | 1.73              | 6   | 10089,10209,10329,10088,10208,10328 | 2.98     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 2.02                    | 2.08              | 6   | 8644,8764,8884,8643,8763,8883       | 2.97     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 11.97                   | 12.32             | 6   | 859,994,1129,858,993,1128           | 2.92     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 23.01                   | 23.68             | 6   | 464,599,734,463,598,733             | 2.91     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 49.2                    | 50.63             | 6   | 9779,9899,10019,9778,9898,10018     | 2.91     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.73                    | 1.78              | 6   | 9009,9129,9249,9008,9128,9248       | 2.89     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 477.14                  | 490.76            | 6   | 899,1034,1169,898,1033,1168         | 2.85     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 220.13                  | 226.38            | 6   | 5349,5484,5619,5348,5483,5618       | 2.84     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 6384.16                 | 6565.2            | 6   | 129,264,399,128,263,398             | 2.84     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.79                    | 1.84              | 6   | 8294,8414,8534,8293,8413,8533       | 2.79     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 1645.14                 | 1690.93           | 6   | 99,234,369,98,233,368               | 2.78     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 1.8                     | 1.85              | 6   | 8289,8409,8529,8288,8408,8528       | 2.78     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 7061.42                 | 7256.15           | 6   | 6204,6339,6474,6203,6338,6473       | 2.76     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 3221.82                 | 3308.7            | 6   | 109,244,379,108,243,378             | 2.7      |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 28.68                   | 29.43             | 6   | 2089,2224,2359,2088,2223,2358       | 2.62     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 84.52                   | 86.73             | 6   | 3314,3449,3584,3313,3448,3583       | 2.61     |
