+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 11253.62         | 18635.01                     | 6   | 40462,40651,40840,40463,40652,40841 | 65.59    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5069.17          | 8390.38                      | 6   | 38726,38915,39104,38727,38916,39105 | 65.52    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 11334.75         | 18715.26                     | 6   | 38761,38950,39139,38762,38951,39140 | 65.11    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 88.69            | 146.01                       | 6   | 40378,40567,40756,40379,40568,40757 | 64.63    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 8894.17          | 14584.46                     | 6   | 38747,38936,39125,38748,38937,39126 | 63.98    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2196.2           | 3599.28                      | 6   | 5399,5574,5749,5400,5575,5750       | 63.89    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.3              | 3.74                         | 6   | 19854,20022,20190,19855,20023,20191 | 62.61    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.27             | 2.05                         | 6   | 11048,11223,11398,11049,11224,11399 | 61.42    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 3325.35          | 5262.37                      | 6   | 4370,4545,4720,4371,4546,4721       | 58.25    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 1883.21          | 2968.17                      | 6   | 4342,4517,4692,4343,4518,4693       | 57.61    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 1498.87          | 2355.55                      | 6   | 4335,4510,4685,4336,4511,4686       | 57.16    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 50.49            | 78.9                         | 6   | 39237,39426,39615,39238,39427,39616 | 56.27    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.99             | 1.53                         | 6   | 29129,29332,29535,29130,29333,29536 | 54.55    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 2742.28          | 4195.06                      | 6   | 3831,4006,4181,3832,4007,4182       | 52.98    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 2.11             | 3.22                         | 6   | 39160,39349,39538,39161,39350,39539 | 52.61    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.16             | 1.76                         | 6   | 49926,50115,50304,49927,50116,50305 | 51.72    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.24             | 1.86                         | 6   | 14709,14884,15059,14710,14885,15060 | 50.0     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.08             | 1.62                         | 6   | 4209,4384,4559,4210,4385,4560       | 50.0     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 213.4            | 318.16                       | 6   | 4307,4482,4657,4308,4483,4658       | 49.09    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.17             | 1.73                         | 6   | 47658,47847,48036,47659,47848,48037 | 47.86    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 588.26           | 846.12                       | 6   | 15346,15521,15696,15347,15522,15697 | 43.83    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 3286.95          | 4706.21                      | 6   | 10117,10292,10467,10118,10293,10468 | 43.18    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 8.37             | 11.96                        | 6   | 45999,46188,46377,46000,46189,46378 | 42.89    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 5.87             | 8.32                         | 6   | 47700,47889,48078,47701,47890,48079 | 41.74    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 5.56             | 7.85                         | 6   | 48834,49023,49212,48835,49024,49213 | 41.19    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 11.74            | 16.54                        | 6   | 49982,50171,50360,49983,50172,50361 | 40.89    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 5726.47          | 8030.11                      | 6   | 14870,15045,15220,14871,15046,15221 | 40.23    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 933.72           | 1306.81                      | 6   | 3796,3971,4146,3797,3972,4147       | 39.96    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 12.39            | 17.34                        | 6   | 39769,39958,40147,39770,39959,40148 | 39.95    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.56             | 2.18                         | 6   | 36885,37074,37263,36886,37075,37264 | 39.74    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 5725.1           | 7999.52                      | 6   | 15920,16095,16270,15921,16096,16271 | 39.73    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 5919.45          | 8201.23                      | 6   | 10145,10320,10495,10146,10321,10496 | 38.55    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 939.4            | 1301.42                      | 6   | 14814,14989,15164,14815,14990,15165 | 38.54    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 11.78            | 16.27                        | 6   | 41477,41666,41855,41478,41667,41856 | 38.12    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 5363.11          | 7383.28                      | 6   | 14863,15038,15213,14864,15039,15214 | 37.67    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 78.97            | 108.0                        | 6   | 5343,5518,5693,5344,5519,5694       | 36.76    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 32.5             | 44.41                        | 6   | 38663,38852,39041,38664,38853,39042 | 36.65    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.43             | 1.95                         | 6   | 6330,6505,6680,6331,6506,6681       | 36.36    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.42             | 3.27                         | 6   | 18846,19014,19182,18847,19015,19183 | 35.12    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 2208.71          | 2984.16                      | 6   | 10103,10278,10453,10104,10279,10454 | 35.11    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.48             | 1.98                         | 6   | 48232,48421,48610,48233,48422,48611 | 33.78    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 707.23           | 945.54                       | 6   | 15353,15528,15703,15354,15529,15704 | 33.7     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.4              | 1.86                         | 6   | 45957,46146,46335,45958,46147,46336 | 32.86    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 18.05            | 23.91                        | 6   | 50556,50745,50934,50557,50746,50935 | 32.47    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 2.06             | 2.72                         | 6   | 13687,13862,14037,13688,13863,14038 | 32.04    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 852.68           | 1125.18                      | 6   | 15864,16039,16214,15865,16040,16215 | 31.96    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 9.79             | 12.85                        | 6   | 41470,41659,41848,41471,41660,41849 | 31.26    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.75             | 2.29                         | 6   | 7387,7562,7737,7388,7563,7738       | 30.86    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 15.0             | 19.52                        | 6   | 35247,35436,35625,35248,35437,35626 | 30.13    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.63             | 2.12                         | 6   | 18832,19000,19168,18833,19001,19169 | 30.06    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 932.09           | 1210.38                      | 6   | 2746,2921,3096,2747,2922,3097       | 29.86    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.39             | 3.1                          | 6   | 31005,31208,31411,31006,31209,31412 | 29.71    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.02             | 1.32                         | 6   | 52768,52957,53146,52769,52958,53147 | 29.41    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 8.13             | 10.5                         | 6   | 42583,42772,42961,42584,42773,42962 | 29.15    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 13.8             | 17.8                         | 6   | 48848,49037,49226,48849,49038,49227 | 28.99    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 3.7              | 4.77                         | 6   | 52222,52411,52600,52223,52412,52601 | 28.92    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.0              | 2.57                         | 6   | 4769,4944,5119,4770,4945,5120       | 28.5     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 2.11             | 2.7                          | 6   | 17327,17495,17663,17328,17496,17664 | 27.96    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.15             | 1.47                         | 6   | 10516,10691,10866,10517,10692,10867 | 27.83    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 13.31            | 16.98                        | 6   | 39783,39972,40161,39784,39973,40162 | 27.57    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.28             | 1.62                         | 6   | 39146,39335,39524,39147,39336,39525 | 26.56    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.07             | 1.35                         | 6   | 16,191,366,17,192,367               | 26.17    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 39.11            | 49.3                         | 6   | 10054,10229,10404,10055,10230,10405 | 26.05    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.08             | 1.36                         | 6   | 15766,15941,16116,15767,15942,16117 | 25.93    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.99             | 2.5                          | 6   | 32202,32405,32608,32203,32406,32609 | 25.63    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.87             | 1.09                         | 6   | 10502,10677,10852,10503,10678,10853 | 25.29    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 14.6             | 18.28                        | 6   | 36374,36563,36752,36375,36564,36753 | 25.21    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1621.33          | 2028.63                      | 6   | 12196,12371,12546,12197,12372,12547 | 25.12    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 16.6             | 20.77                        | 6   | 49422,49611,49800,49423,49612,49801 | 25.12    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 3.42             | 4.27                         | 6   | 28597,28800,29003,28598,28801,29004 | 24.85    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 2335.26          | 2914.8                       | 6   | 9053,9228,9403,9054,9229,9404       | 24.82    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 47.11            | 58.67                        | 6   | 2711,2886,3061,2712,2887,3062       | 24.54    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 1.84             | 2.29                         | 6   | 32832,33035,33238,32833,33036,33239 | 24.46    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 13.91            | 17.2                         | 6   | 36941,37130,37319,36942,37131,37320 | 23.65    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 7.54             | 9.3                          | 6   | 47693,47882,48071,47694,47883,48072 | 23.34    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.23             | 1.51                         | 6   | 41981,42170,42359,41982,42171,42360 | 22.76    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 6.58             | 8.07                         | 6   | 36346,36535,36724,36347,36536,36725 | 22.64    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 5006.46          | 6137.51                      | 6   | 9074,9249,9424,9075,9250,9425       | 22.59    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 5206.53          | 6382.74                      | 6   | 14849,15024,15199,14850,15025,15200 | 22.59    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 2.35             | 2.88                         | 6   | 20862,21030,21198,20863,21031,21199 | 22.55    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 14.31            | 17.46                        | 6   | 44879,45068,45257,44880,45069,45258 | 22.01    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.87             | 3.49                         | 6   | 11069,11244,11419,11070,11245,11420 | 21.6     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 20.75            | 25.16                        | 6   | 10047,10222,10397,10048,10223,10398 | 21.25    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 134.17           | 162.63                       | 6   | 3775,3950,4125,3776,3951,4126       | 21.21    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.45             | 1.75                         | 6   | 11055,11230,11405,11056,11231,11406 | 20.69    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.02             | 1.23                         | 4   | 53895,54084,53896,54085             | 20.59    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 14.54            | 17.53                        | 6   | 36367,36556,36745,36368,36557,36746 | 20.56    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 11.83            | 14.25                        | 6   | 35219,35408,35597,35220,35409,35598 | 20.46    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 2.2              | 2.65                         | 6   | 29787,29990,30193,29788,29991,30194 | 20.45    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 3.97             | 4.78                         | 6   | 20883,21051,21219,20884,21052,21220 | 20.4     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 2.57             | 3.09                         | 6   | 19350,19518,19686,19351,19519,19687 | 20.23    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.73             | 2.08                         | 6   | 33427,33630,33833,33428,33631,33834 | 20.23    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 11.57            | 13.91                        | 6   | 38635,38824,39013,38636,38825,39014 | 20.22    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 5.59             | 6.72                         | 6   | 21898,22066,22234,21899,22067,22235 | 20.21    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.94             | 1.13                         | 6   | 49352,49541,49730,49353,49542,49731 | 20.21    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 18.24            | 21.81                        | 6   | 43192,43381,43570,43193,43382,43571 | 19.57    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 8.48             | 10.13                        | 6   | 40882,41071,41260,40883,41072,41261 | 19.46    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 8.95             | 10.69                        | 6   | 42030,42219,42408,42031,42220,42409 | 19.44    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 3825.61          | 4554.89                      | 6   | 9060,9235,9410,9061,9236,9411       | 19.06    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.27             | 2.7                          | 6   | 24929,25132,25335,24930,25133,25336 | 18.94    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 11.74            | 13.96                        | 6   | 47140,47329,47518,47141,47330,47519 | 18.91    |
