+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 1545.07                            | 2526.21                | 6   | 52910,53099,53288,52913,53102,53291 | 981.14   | 63.5     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 9048576    | 5769.74                            | 6744.59                | 6   | 30545,30748,30951,30548,30751,30954 | 974.85   | 16.9     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8048576    | 5119.73                            | 6066.26                | 6   | 27493,27696,27899,27496,27699,27902 | 946.53   | 18.49    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5127.82                            | 6059.67                | 6   | 30538,30741,30944,30541,30744,30947 | 931.85   | 18.17    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 6048576    | 2262.82                            | 3189.9                 | 6   | 25043,25246,25449,25046,25249,25452 | 927.08   | 40.97    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4597.67                            | 5509.74                | 6   | 31749,31952,32155,31752,31955,32158 | 912.07   | 19.84    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 1852.19                            | 2693.61                | 6   | 25036,25239,25442,25039,25242,25445 | 841.42   | 45.43    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 4468.76                            | 5286.51                | 6   | 28704,28907,29110,28707,28910,29113 | 817.75   | 18.3     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 1890.98                            | 2706.31                | 6   | 26254,26457,26660,26257,26460,26663 | 815.33   | 43.12    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4499.93                            | 5308.27                | 6   | 30531,30734,30937,30534,30737,30940 | 808.34   | 17.96    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 3937.73                            | 4737.22                | 6   | 31742,31945,32148,31745,31948,32151 | 799.49   | 20.3     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 4496.01                            | 5293.23                | 6   | 27486,27689,27892,27489,27692,27895 | 797.22   | 17.73    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 1234.07                            | 2028.09                | 6   | 52903,53092,53281,52906,53095,53284 | 794.02   | 64.34    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 6048576    | 3827.07                            | 4587.67                | 6   | 28697,28900,29103,28700,28903,29106 | 760.6    | 19.87    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 6048576    | 3806.14                            | 4561.7                 | 6   | 30524,30727,30930,30527,30730,30933 | 755.56   | 19.85    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 2559.5                             | 3303.65                | 6   | 34178,34381,34584,34181,34384,34587 | 744.15   | 29.07    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 1508.55                            | 2180.42                | 6   | 34164,34367,34570,34167,34370,34573 | 671.87   | 44.54    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3282.41                            | 3918.56                | 6   | 31735,31938,32141,31738,31941,32144 | 636.15   | 19.38    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3177.96                            | 3783.45                | 6   | 30517,30720,30923,30520,30723,30926 | 605.49   | 19.05    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 5048576    | 3203.22                            | 3802.89                | 6   | 28690,28893,29096,28693,28896,29099 | 599.67   | 18.72    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 5048576    | 3209.01                            | 3801.34                | 6   | 27472,27675,27878,27475,27678,27881 | 592.33   | 18.46    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 2172.6                             | 2726.38                | 6   | 34171,34374,34577,34174,34377,34580 | 553.78   | 25.49    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 7481.5                             | 8034.6                 | 6   | 53477,53666,53855,53480,53669,53858 | 553.1    | 7.39     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 2133.34                            | 2673.57                | 6   | 32953,33156,33359,32956,33159,33362 | 540.23   | 25.32    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 6048576    | 4054.61                            | 4590.31                | 6   | 27479,27682,27885,27482,27685,27888 | 535.7    | 13.21    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 2724.58                            | 3237.86                | 6   | 53456,53645,53834,53459,53648,53837 | 513.28   | 18.84    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1143.12                            | 1654.39                | 6   | 25022,25225,25428,25025,25228,25431 | 511.27   | 44.73    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1136.02                            | 1646.61                | 6   | 32939,33142,33345,32942,33145,33348 | 510.59   | 44.95    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 1138.52                            | 1641.92                | 6   | 26240,26443,26646,26243,26446,26649 | 503.4    | 44.22    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4048576    | 2569.53                            | 3058.63                | 6   | 28683,28886,29089,28686,28889,29092 | 489.1    | 19.03    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 2557.56                            | 3042.39                | 6   | 30510,30713,30916,30513,30716,30919 | 484.83   | 18.96    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 10664.74                           | 11141.1                | 6   | 53491,53680,53869,53494,53683,53872 | 476.36   | 4.47     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 2651.2                             | 3108.91                | 6   | 31728,31931,32134,31731,31934,32137 | 457.71   | 17.26    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 2602.14                            | 3042.74                | 6   | 27465,27668,27871,27468,27671,27874 | 440.6    | 16.93    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 1710.26                            | 2149.27                | 6   | 25029,25232,25435,25032,25235,25438 | 439.01   | 25.67    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 1713.1                             | 2149.25                | 6   | 32946,33149,33352,32949,33152,33355 | 436.15   | 25.46    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 1750.73                            | 2185.23                | 6   | 26247,26450,26653,26250,26453,26656 | 434.5    | 24.82    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 924.28                             | 1347.91                | 6   | 52896,53085,53274,52899,53088,53277 | 423.63   | 45.83    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 628.41                             | 1031.54                | 6   | 52889,53078,53267,52892,53081,53270 | 403.13   | 64.15    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 3048576    | 1928.46                            | 2324.26                | 6   | 27458,27661,27864,27461,27664,27867 | 395.8    | 20.52    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3048576    | 1989.04                            | 2372.73                | 6   | 31721,31924,32127,31724,31927,32130 | 383.69   | 19.29    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 3048576    | 1958.14                            | 2309.6                 | 6   | 30503,30706,30909,30506,30709,30912 | 351.46   | 17.95    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 3048576    | 1950.4                             | 2294.68                | 6   | 28676,28879,29082,28679,28882,29085 | 344.28   | 17.65    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 762.12                             | 1105.97                | 6   | 32932,33135,33338,32935,33138,33341 | 343.85   | 45.12    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 773.45                             | 1103.99                | 6   | 25015,25218,25421,25018,25221,25424 | 330.54   | 42.74    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 776.68                             | 1093.11                | 6   | 26233,26436,26639,26236,26439,26642 | 316.43   | 40.74    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 2146.24                            | 2450.78                | 6   | 19471,19639,19807,19474,19642,19810 | 304.54   | 14.19    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 2823.97                            | 3124.84                | 2   | 54072,54075                         | 300.87   | 10.65    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 2630.17                            | 2916.78                | 6   | 13276,13451,13626,13279,13454,13629 | 286.61   | 10.9     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 1334.42                            | 1608.53                | 6   | 31714,31917,32120,31717,31920,32123 | 274.11   | 20.54    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 2092.17                            | 2361.45                | 2   | 54058,54061                         | 269.28   | 12.87    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048576    | 1303.9                             | 1527.38                | 6   | 28669,28872,29075,28672,28875,29078 | 223.48   | 17.14    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048576    | 1321.38                            | 1540.11                | 6   | 30496,30699,30902,30499,30702,30905 | 218.73   | 16.55    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 319.83                             | 529.42                 | 6   | 52882,53071,53260,52885,53074,53263 | 209.59   | 65.53    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 895.45                             | 1101.01                | 6   | 34150,34353,34556,34153,34356,34559 | 205.56   | 22.96    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 1378.59                            | 1577.57                | 6   | 27451,27654,27857,27454,27657,27860 | 198.98   | 14.43    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 3976.5                             | 4161.48                | 6   | 51230,51419,51608,51233,51422,51611 | 184.98   | 4.65     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1815.47                            | 1992.28                | 2   | 54051,54054                         | 176.81   | 9.74     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 6596.38                            | 6772.14                | 6   | 44433,44622,44811,44436,44625,44814 | 175.76   | 2.66     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 392.93                             | 561.94                 | 6   | 34143,34346,34549,34146,34349,34552 | 169.01   | 43.01    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1511.1                             | 1675.79                | 4   | 54044,54233,54047,54236             | 164.69   | 10.9     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 407.4                              | 569.58                 | 6   | 25008,25211,25414,25011,25214,25417 | 162.18   | 39.81    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 397.69                             | 557.97                 | 6   | 26226,26429,26632,26229,26432,26635 | 160.28   | 40.3     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 10851.06                           | 10990.39               | 6   | 39897,40086,40275,39900,40089,40278 | 139.33   | 1.28     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 7997.9                             | 8135.7                 | 6   | 35928,36117,36306,35931,36120,36309 | 137.8    | 1.72     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 665.16                             | 802.46                 | 6   | 27444,27647,27850,27447,27650,27853 | 137.3    | 20.64    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1484.62                            | 1619.17                | 6   | 34157,34360,34563,34160,34363,34566 | 134.55   | 9.06     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1048576    | 686.52                             | 819.99                 | 6   | 31707,31910,32113,31710,31913,32116 | 133.47   | 19.44    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 8950.56                            | 9082.77                | 6   | 38182,38371,38560,38185,38374,38563 | 132.21   | 1.48     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1048576    | 672.68                             | 802.25                 | 6   | 30489,30692,30895,30492,30695,30898 | 129.57   | 19.26    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 2503.83                            | 2630.97                | 2   | 54065,54068                         | 127.14   | 5.08     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 5017.58                            | 5141.8                 | 6   | 45000,45189,45378,45003,45192,45381 | 124.22   | 2.48     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 454.08                             | 574.79                 | 6   | 32925,33128,33331,32928,33131,33334 | 120.71   | 26.58    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7191.89                            | 7311.0                 | 6   | 42165,42354,42543,42168,42357,42546 | 119.11   | 1.66     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6359.76                            | 6478.74                | 6   | 41003,41192,41381,41006,41195,41384 | 118.98   | 1.87     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 6376.99                            | 6494.14                | 6   | 50096,50285,50474,50099,50288,50477 | 117.15   | 1.84     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 1227.55                            | 1340.12                | 4   | 54037,54226,54040,54229             | 112.57   | 9.17     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7639.84                            | 7750.94                | 6   | 38175,38364,38553,38178,38367,38556 | 111.1    | 1.45     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 672.93                             | 774.56                 | 6   | 28662,28865,29068,28665,28868,29071 | 101.63   | 15.1     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 168.95                             | 268.58                 | 6   | 52875,53064,53253,52878,53067,53256 | 99.63    | 58.97    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 3730.48                            | 3829.27                | 6   | 44405,44594,44783,44408,44597,44786 | 98.79    | 2.65     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 10813.06                           | 10911.73               | 6   | 37062,37251,37440,37065,37254,37443 | 98.67    | 0.91     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1564.14                            | 1658.02                | 6   | 53449,53638,53827,53452,53641,53830 | 93.88    | 6.0      |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 4868.73                            | 4959.47                | 6   | 39862,40051,40240,39865,40054,40243 | 90.74    | 1.86     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 204.88                             | 290.79                 | 6   | 25001,25204,25407,25004,25207,25410 | 85.91    | 41.93    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 343.16                             | 427.45                 | 6   | 27437,27640,27843,27440,27643,27846 | 84.29    | 24.56    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1159.98                            | 1241.95                | 6   | 158,333,508,161,336,511             | 81.97    | 7.07     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 202.3                              | 282.24                 | 6   | 26219,26422,26625,26222,26425,26628 | 79.94    | 39.52    |
