+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 2592.54                            | 3762.85                | 6   | 26268,26471,26674,26271,26474,26677 | 45.14    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1143.12                            | 1654.39                | 6   | 25022,25225,25428,25025,25228,25431 | 44.73    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 1138.52                            | 1641.92                | 6   | 26240,26443,26646,26243,26446,26649 | 44.22    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 3034.95                            | 4368.7                 | 6   | 26275,26478,26681,26278,26481,26684 | 43.95    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.92                               | 1.32                   | 6   | 5786,5961,6136,5789,5964,6139       | 43.48    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 2972.7                             | 4262.39                | 6   | 25057,25260,25463,25060,25263,25466 | 43.38    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 1890.98                            | 2706.31                | 6   | 26254,26457,26660,26257,26460,26663 | 43.12    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 773.45                             | 1103.99                | 6   | 25015,25218,25421,25018,25221,25424 | 42.74    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 3330.0                             | 4742.87                | 6   | 25064,25267,25470,25067,25270,25473 | 42.43    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 204.88                             | 290.79                 | 6   | 25001,25204,25407,25004,25207,25410 | 41.93    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 30.88                              | 43.54                  | 6   | 24980,25183,25386,24983,25186,25389 | 41.0     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 6048576    | 2262.82                            | 3189.9                 | 6   | 25043,25246,25449,25046,25249,25452 | 40.97    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 776.68                             | 1093.11                | 6   | 26233,26436,26639,26236,26439,26642 | 40.74    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.96                               | 1.35                   | 6   | 7879,8054,8229,7882,8057,8232       | 40.63    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 105.88                             | 148.78                 | 6   | 24994,25197,25400,24997,25200,25403 | 40.52    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 397.69                             | 557.97                 | 6   | 26226,26429,26632,26229,26432,26635 | 40.3     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.82                               | 1.15                   | 6   | 1593,1768,1943,1596,1771,1946       | 40.24    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 407.4                              | 569.58                 | 6   | 25008,25211,25414,25011,25214,25417 | 39.81    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 202.3                              | 282.24                 | 6   | 26219,26422,26625,26222,26425,26628 | 39.52    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 2637.37                            | 3662.84                | 6   | 25050,25253,25456,25053,25256,25459 | 38.88    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 2.02                               | 2.77                   | 6   | 6346,6521,6696,6349,6524,6699       | 37.13    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.78                               | 3.69                   | 6   | 21375,21543,21711,21378,21546,21714 | 32.73    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.34                               | 1.77                   | 6   | 2132,2307,2482,2135,2310,2485       | 32.09    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 17.73                              | 23.37                  | 6   | 24973,25176,25379,24976,25179,25382 | 31.81    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.04                               | 1.37                   | 6   | 1600,1775,1950,1603,1778,1953       | 31.73    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.98                               | 10.51                  | 6   | 4274,4449,4624,4277,4452,4627       | 31.7     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 2.99                               | 3.93                   | 6   | 5310,5485,5660,5313,5488,5663       | 31.44    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 104.65                             | 137.23                 | 6   | 26212,26415,26618,26215,26418,26621 | 31.13    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.48                               | 1.94                   | 6   | 8432,8607,8782,8435,8610,8785       | 31.08    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.36                               | 1.76                   | 6   | 1089,1264,1439,1092,1267,1442       | 29.41    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.03                               | 1.32                   | 6   | 7361,7536,7711,7364,7539,7714       | 28.16    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 62.51                              | 79.91                  | 6   | 24987,25190,25393,24990,25193,25396 | 27.84    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.24                               | 1.56                   | 6   | 5807,5982,6157,5810,5985,6160       | 25.81    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 1710.26                            | 2149.27                | 6   | 25029,25232,25435,25032,25235,25438 | 25.67    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 1750.73                            | 2185.23                | 6   | 26247,26450,26653,26250,26453,26656 | 24.82    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 343.16                             | 427.45                 | 6   | 27437,27640,27843,27440,27643,27846 | 24.56    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.02                               | 1.27                   | 6   | 5268,5443,5618,5271,5446,5621       | 24.51    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 3.16                               | 3.92                   | 6   | 11078,11253,11428,11081,11256,11431 | 24.05    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.93                               | 1.15                   | 6   | 18316,18484,18652,18319,18487,18655 | 23.66    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.38                               | 1.7                    | 6   | 8425,8600,8775,8428,8603,8778       | 23.19    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.67                               | 2.04                   | 6   | 3714,3889,4064,3717,3892,4067       | 22.16    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.14                               | 1.39                   | 6   | 19835,20003,20171,19838,20006,20174 | 21.93    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.87                               | 1.06                   | 6   | 1054,1229,1404,1057,1232,1407       | 21.84    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.09                               | 1.32                   | 6   | 3168,3343,3518,3171,3346,3521       | 21.1     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 92.53                              | 111.96                 | 6   | 27423,27626,27829,27426,27629,27832 | 21.0     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 6048576    | 3802.67                            | 4594.53                | 4   | 27479,27682,27482,27685             | 20.82    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 4.82                               | 5.82                   | 6   | 2692,2867,3042,2695,2870,3045       | 20.75    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 665.16                             | 802.46                 | 6   | 27444,27647,27850,27447,27650,27853 | 20.64    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 174.16                             | 210.02                 | 6   | 27430,27633,27836,27433,27636,27839 | 20.59    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 3048576    | 1928.46                            | 2324.26                | 6   | 27458,27661,27864,27461,27664,27867 | 20.52    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.99                               | 1.19                   | 6   | 17308,17476,17644,17311,17479,17647 | 20.2     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.05                               | 1.26                   | 6   | 5254,5429,5604,5257,5432,5607       | 20.0     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 2.87                               | 3.44                   | 6   | 23398,23566,23734,23401,23569,23737 | 19.86    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 47.78                              | 57.21                  | 6   | 27416,27619,27822,27419,27622,27825 | 19.74    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 4.4                                | 5.24                   | 6   | 18869,19037,19205,18872,19040,19208 | 19.09    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 3.0                                | 3.56                   | 6   | 24938,25141,25344,24941,25144,25347 | 18.67    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8048576    | 5105.69                            | 6050.71                | 4   | 27493,27696,27496,27699             | 18.51    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 5773.62                            | 6828.41                | 4   | 27500,27703,27503,27706             | 18.27    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 4467.75                            | 5279.71                | 4   | 27486,27689,27489,27692             | 18.17    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 2602.14                            | 3072.17                | 5   | 27465,27668,27871,27468,27671       | 18.06    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 3.72                               | 4.39                   | 6   | 17861,18029,18197,17864,18032,18200 | 18.01    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.58                               | 1.86                   | 6   | 26114,26317,26520,26117,26320,26523 | 17.72    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.04                               | 1.22                   | 6   | 25491,25694,25897,25494,25697,25900 | 17.31    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 5048576    | 3233.78                            | 3791.7                 | 4   | 27472,27675,27475,27678             | 17.25    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.16                               | 1.36                   | 6   | 25,200,375,28,203,378               | 17.24    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 2.96                               | 3.47                   | 6   | 24406,24574,24742,24409,24577,24745 | 17.23    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.05                               | 1.23                   | 6   | 9454,9629,9804,9457,9632,9807       | 17.14    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.0                                | 1.17                   | 6   | 18,193,368,21,196,371               | 17.0     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.2                                | 1.4                    | 6   | 6843,7018,7193,6846,7021,7196       | 16.67    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.95                               | 3.44                   | 6   | 18862,19030,19198,18865,19033,19201 | 16.61    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.04                               | 1.21                   | 6   | 2111,2286,2461,2114,2289,2464       | 16.35    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 29.47                              | 34.21                  | 6   | 26198,26401,26604,26201,26404,26607 | 16.08    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.19                               | 1.38                   | 6   | 8943,9118,9293,8946,9121,9296       | 15.97    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 3.04                               | 3.52                   | 6   | 25540,25743,25946,25543,25746,25949 | 15.79    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 3.04                               | 3.52                   | 6   | 27374,27577,27780,27377,27580,27783 | 15.79    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.18                               | 1.36                   | 6   | 18323,18491,18659,18326,18494,18662 | 15.25    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 1.01                               | 1.16                   | 6   | 2629,2804,2979,2632,2807,2982       | 14.85    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.08                               | 1.24                   | 6   | 2643,2818,2993,2646,2821,2996       | 14.81    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.09                               | 1.25                   | 6   | 5261,5436,5611,5264,5439,5614       | 14.68    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 2.12                               | 2.43                   | 6   | 17840,18008,18176,17843,18011,18179 | 14.62    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.96                               | 1.1                    | 6   | 4204,4379,4554,4207,4382,4557       | 14.58    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.96                               | 1.1                    | 6   | 8404,8579,8754,8407,8582,8757       | 14.58    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 26.49                              | 30.34                  | 6   | 27409,27612,27815,27412,27615,27818 | 14.53    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 2.28                               | 2.61                   | 6   | 3728,3903,4078,3731,3906,4081       | 14.47    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 1378.59                            | 1577.57                | 6   | 27451,27654,27857,27454,27657,27860 | 14.43    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.33                               | 1.52                   | 6   | 15775,15950,16125,15778,15953,16128 | 14.29    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 2146.24                            | 2450.78                | 6   | 19471,19639,19807,19474,19642,19810 | 14.19    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.22                               | 1.39                   | 6   | 17819,17987,18155,17822,17990,18158 | 13.93    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.09                               | 1.24                   | 6   | 6836,7011,7186,6839,7014,7189       | 13.76    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 1.85                               | 2.1                    | 6   | 25519,25722,25925,25522,25725,25928 | 13.51    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 7.11                               | 8.07                   | 6   | 15817,15992,16167,15820,15995,16170 | 13.5     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.5                                | 1.7                    | 6   | 16293,16468,16643,16296,16471,16646 | 13.33    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.43                               | 1.62                   | 6   | 21354,21522,21690,21357,21525,21693 | 13.29    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.13                               | 1.28                   | 6   | 24882,25085,25288,24885,25088,25291 | 13.27    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.47                               | 3.93                   | 6   | 20381,20549,20717,20384,20552,20720 | 13.26    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.68                               | 1.9                    | 6   | 2139,2314,2489,2142,2317,2492       | 13.1     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.31                               | 1.48                   | 6   | 16300,16475,16650,16303,16478,16653 | 12.98    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.1                                | 1.24                   | 6   | 6829,7004,7179,6832,7007,7182       | 12.73    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.12                               | 1.26                   | 6   | 7375,7550,7725,7378,7553,7728       | 12.5     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.04                               | 1.17                   | 6   | 4,179,354,7,182,357                 | 12.5     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 1.88                               | 2.11                   | 6   | 7396,7571,7746,7399,7574,7749       | 12.23    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.99                               | 1.11                   | 6   | 2104,2279,2454,2107,2282,2457       | 12.12    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.74                               | 1.95                   | 6   | 19849,20017,20185,19852,20020,20188 | 12.07    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.08                               | 1.21                   | 6   | 543,718,893,546,721,896             | 12.04    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 3.09                               | 3.46                   | 6   | 15803,15978,16153,15806,15981,16156 | 11.97    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 2.1                                | 2.35                   | 6   | 21872,22040,22208,21875,22043,22211 | 11.9     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.02                               | 1.14                   | 6   | 3161,3336,3511,3164,3339,3514       | 11.76    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.11                               | 1.24                   | 6   | 9986,10161,10336,9989,10164,10339   | 11.71    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.04                               | 1.16                   | 6   | 11,186,361,14,189,364               | 11.54    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 1.04                               | 1.16                   | 6   | 4729,4904,5079,4732,4907,5082       | 11.54    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.04                               | 1.16                   | 6   | 6304,6479,6654,6307,6482,6657       | 11.54    |
