+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.09     | 1.29                             | 6   | 48224,48413,48602,48229,48418,48607 | 18.35    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.93     | 2.28                             | 6   | 8443,8618,8793,8448,8623,8798       | 18.13    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 2.05     | 2.42                             | 6   | 7918,8093,8268,7923,8098,8273       | 18.05    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.47     | 1.73                             | 4   | 53936,54125,53941,54130             | 17.69    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 2.27     | 2.67                             | 6   | 9493,9668,9843,9498,9673,9848       | 17.62    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.32     | 2.72                             | 6   | 25530,25733,25936,25535,25738,25941 | 17.24    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 4.53     | 5.31                             | 6   | 44283,44472,44661,44288,44477,44666 | 17.22    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.84     | 0.98                             | 6   | 24865,25068,25271,24870,25073,25276 | 16.67    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.9      | 1.05                             | 6   | 44815,45004,45193,44820,45009,45198 | 16.67    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.2      | 1.4                              | 6   | 39145,39334,39523,39150,39339,39528 | 16.67    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 1846.97  | 2152.76                          | 6   | 34168,34371,34574,34173,34376,34579 | 16.56    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.83     | 2.13                             | 6   | 12629,12804,12979,12634,12809,12984 | 16.39    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 6210.31  | 7216.92                          | 6   | 34791,34980,35169,34796,34985,35174 | 16.21    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.73     | 2.01                             | 6   | 15261,15436,15611,15266,15441,15616 | 16.18    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.86     | 2.16                             | 6   | 2136,2311,2486,2141,2316,2491       | 16.13    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 6048576    | 2197.3   | 2550.0                           | 6   | 25040,25243,25446,25045,25248,25451 | 16.05    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.57     | 1.82                             | 6   | 10529,10704,10879,10534,10709,10884 | 15.92    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.84     | 2.13                             | 6   | 43702,43891,44080,43707,43896,44085 | 15.76    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.74     | 3.17                             | 6   | 19853,20021,20189,19858,20026,20194 | 15.69    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 311.47   | 359.94                           | 4   | 54013,54202,54018,54207             | 15.56    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2577.99  | 2974.32                          | 6   | 34182,34385,34588,34187,34390,34593 | 15.37    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.44     | 1.66                             | 6   | 20840,21008,21176,20845,21013,21181 | 15.28    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 2.03     | 2.34                             | 6   | 34042,34245,34448,34047,34250,34453 | 15.27    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 1500.4   | 1729.29                          | 6   | 32943,33146,33349,32948,33151,33354 | 15.26    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 2.23     | 2.57                             | 6   | 41994,42183,42372,41999,42188,42377 | 15.25    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 394.07   | 454.09                           | 6   | 25005,25208,25411,25010,25213,25416 | 15.23    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.91     | 2.2                              | 6   | 26132,26335,26538,26137,26340,26543 | 15.18    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 1.72     | 1.98                             | 6   | 52802,52991,53180,52807,52996,53185 | 15.12    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 2353.74  | 2709.31                          | 6   | 43254,43443,43632,43259,43448,43637 | 15.11    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 9.79     | 11.26                            | 6   | 43156,43345,43534,43161,43350,43539 | 15.02    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.34     | 2.69                             | 6   | 30997,31200,31403,31002,31205,31408 | 14.96    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.95     | 2.24                             | 6   | 21862,22030,22198,21867,22035,22203 | 14.87    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 1849.97  | 2117.6                           | 6   | 26251,26454,26657,26256,26459,26662 | 14.47    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1487.72  | 1702.69                          | 6   | 9598,9773,9948,9603,9778,9953       | 14.45    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 2.77     | 3.17                             | 6   | 29793,29996,30199,29798,30001,30204 | 14.44    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.18     | 1.35                             | 6   | 26097,26300,26503,26102,26305,26508 | 14.41    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.19     | 1.36                             | 6   | 41413,41602,41791,41418,41607,41796 | 14.29    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.98     | 1.12                             | 6   | 47083,47272,47461,47088,47277,47466 | 14.29    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.84     | 0.96                             | 6   | 25474,25677,25880,25479,25682,25885 | 14.29    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.26     | 1.44                             | 6   | 9458,9633,9808,9463,9638,9813       | 14.29    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 2.05     | 2.34                             | 6   | 43128,43317,43506,43133,43322,43511 | 14.15    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.14     | 1.3                              | 6   | 49358,49547,49736,49363,49552,49741 | 14.04    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 3346.11  | 3813.11                          | 6   | 25061,25264,25467,25066,25269,25472 | 13.96    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.94     | 2.21                             | 6   | 17830,17998,18166,17835,18003,18171 | 13.92    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.51     | 1.72                             | 6   | 35183,35372,35561,35188,35377,35566 | 13.91    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 2.09     | 2.38                             | 6   | 24382,24550,24718,24387,24555,24723 | 13.88    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 2.31     | 2.63                             | 6   | 32838,33041,33244,32843,33046,33249 | 13.85    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 5.64     | 6.42                             | 6   | 3214,3389,3564,3219,3394,3569       | 13.83    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 2622.69  | 2981.95                          | 6   | 26265,26468,26671,26270,26473,26676 | 13.7     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.17     | 1.33                             | 6   | 36310,36499,36688,36315,36504,36693 | 13.68    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 5003.5   | 5674.69                          | 6   | 34777,34966,35155,34782,34971,35160 | 13.41    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 7.33     | 8.3                              | 4   | 53971,54160,53976,54165             | 13.23    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 54.11    | 61.22                            | 6   | 34119,34322,34525,34124,34327,34530 | 13.14    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 89.94    | 101.75                           | 6   | 28638,28841,29044,28643,28846,29049 | 13.13    |
