1.06	1.18	1
1.01	1.16	1
1.24	1.14	1
1.27	1.25	1
1.54	1.37	1
1.76	1.53	1
1.93	1.64	1
2.16	2.11	1
2.81	2.7	1
3.58	3.85	1
5.72	5.73	1
9.96	9.93	1
16.81	17.62	1
32.51	32.71	1
60.69	60.9	1
115.39	117.96	1
227.53	224.24	1
426.2	429.06	1
643.82	628.96	1
835.25	850.48	1
1046.02	1045.71	1
1250.73	1273.27	1
1478.12	1479.77	1
1652.34	1655.52	1
1882.83	1891.37	1
1.07	1.09	1
1.04	1.17	1
1.15	1.1	1
1.37	1.29	1
1.34	1.28	1
1.67	1.61	1
2.11	2.05	1
2.3	2.68	1
3.73	3.68	1
5.84	5.62	1
10.29	9.98	1
18.72	18.58	1
35.83	35.07	1
67.66	69.45	1
131.19	131.78	1
254.58	258.28	1
510.6	512.89	1
1003.44	990.61	1
1466.35	1456.36	1
1944.72	1955.52	1
2422.79	2428.84	1
2875.69	2914.83	1
3370.94	3379.28	1
3873.08	3878.55	1
4294.28	4319.25	1
1.17	1.17	1
1.16	1.14	1
1.17	1.07	1
1.36	1.38	1
1.43	1.54	1
1.61	2.17	1
2.07	1.97	1
2.08	2.17	1
2.83	2.81	1
3.89	3.74	1
5.41	5.81	1
8.93	8.68	1
15.3	15.66	1
28.52	28.02	1
52.6	51.47	1
97.09	97.07	1
186.36	186.59	1
358.11	347.17	1
521.16	506.51	1
706.39	680.24	1
854.01	820.17	1
1056.18	1022.68	1
1241.95	1191.19	1
1353.27	1347.3	1
1514.35	1495.26	1
0.98	1.07	1
1.14	1.13	1
1.21	1.0	1
1.24	1.3	1
1.28	1.45	1
1.76	1.87	1
2.19	2.02	1
2.57	2.62	1
3.55	3.66	1
5.63	5.61	1
9.69	9.58	1
17.57	17.4	1
32.89	33.4	1
64.24	64.08	1
124.37	123.71	1
244.39	247.06	1
486.26	484.53	1
948.41	945.42	1
1412.56	1404.64	1
1840.46	1849.6	1
2308.19	2309.06	1
2725.31	2754.05	1
3228.7	3221.1	1
3710.01	3641.02	1
4121.91	4104.49	1
1.04	1.03	2
1.14	1.12	2
1.32	1.17	2
1.19	1.33	2
1.41	1.29	2
2.36	1.71	2
1.93	2.02	2
2.62	2.49	2
3.97	3.69	2
5.62	5.32	2
10.24	9.94	2
19.0	18.46	2
34.72	36.19	2
69.13	67.69	2
130.75	133.42	2
260.8	255.57	2
510.07	512.05	2
994.68	997.84	2
1476.62	1472.42	2
1987.12	1975.18	2
2465.04	2440.96	2
2930.78	2937.79	2
3390.07	3387.52	2
3897.79	3907.19	2
4432.44	4335.74	2
1.06	1.06	2
1.07	1.13	2
1.16	1.16	2
1.42	1.36	2
1.52	1.44	2
2.04	1.84	2
2.03	2.34	2
2.61	3.13	2
3.19	5.04	2
4.94	9.14	2
8.14	17.05	2
14.32	32.25	2
26.88	61.72	2
50.65	106.54	2
98.12	134.17	2
193.43	241.36	2
388.17	486.81	2
745.91	933.72	2
1110.72	1249.24	2
1466.2	1851.09	2
1822.55	1882.23	2
2191.56	2250.46	2
2563.78	2742.28	2
2941.11	3091.07	2
3272.61	3368.7	2
1.11	1.05	2
1.21	0.99	2
1.23	1.28	2
1.2	1.45	2
1.77	1.43	2
1.9	1.71	2
2.06	2.02	2
2.5	2.73	2
3.34	3.7	2
5.24	5.81	2
9.05	10.14	2
16.78	17.67	2
30.46	34.82	2
59.66	67.69	2
115.56	128.35	2
226.11	251.98	2
447.61	495.94	2
870.95	981.21	2
1290.67	1468.81	2
1705.1	1954.48	2
2114.28	2361.53	2
2549.76	2901.62	2
2943.03	3338.02	2
3390.81	3830.99	2
3817.44	4369.25	2
1.16	1.06	2
1.82	1.06	2
1.24	1.2	2
1.22	1.38	2
1.52	1.59	2
1.82	1.9	2
2.28	2.57	2
2.64	3.58	2
3.38	5.47	2
5.82	9.77	2
7.91	17.47	2
14.06	34.07	2
26.25	47.11	2
49.28	107.71	2
97.46	182.81	2
190.47	354.29	2
378.14	500.28	2
739.28	932.09	2
1093.46	1193.06	2
1449.1	1825.28	2
1804.51	1893.43	2
2163.1	2284.88	2
2524.64	2908.93	2
2880.75	3395.61	2
3256.83	3287.6	2
1.26	1.12	3
1.25	1.16	3
1.27	1.22	3
1.36	1.23	3
1.57	1.45	3
1.86	1.82	3
2.02	2.3	3
2.31	3.4	3
3.93	5.26	3
4.7	8.97	3
7.72	16.59	3
14.61	29.87	3
27.34	52.62	3
49.97	78.97	3
98.97	209.93	3
195.9	291.86	3
380.31	595.03	3
740.95	853.37	3
1097.85	1167.33	3
1457.06	1527.34	3
1815.05	1892.55	3
2168.82	2196.2	3
2538.47	2648.13	3
2910.96	3584.81	3
3248.19	3333.08	3
1.11	1.15	3
1.32	1.16	3
1.22	1.21	3
1.93	1.25	3
1.56	1.39	3
1.76	1.8	3
2.03	2.03	3
2.71	2.69	3
3.56	3.51	3
6.11	5.57	3
10.08	9.88	3
18.39	18.03	3
35.88	34.84	3
68.48	66.93	3
133.66	132.36	3
262.75	259.25	3
516.44	518.98	3
1000.89	980.43	3
1489.46	1465.06	3
1952.34	1960.19	3
2484.28	2433.49	3
2936.37	2879.81	3
3448.89	3384.58	3
3919.65	3844.92	3
4381.7	4457.69	3
1.1	1.09	3
1.03	1.08	3
1.12	1.23	3
1.27	1.28	3
1.54	1.45	3
2.04	2.01	3
2.36	2.45	3
2.68	3.54	3
3.48	5.56	3
5.04	8.99	3
10.51	18.74	3
13.87	34.08	3
26.01	65.53	3
49.73	118.23	3
97.28	215.15	3
197.2	213.4	3
378.82	647.83	3
735.22	805.01	3
1087.31	1214.39	3
1445.51	1498.87	3
1790.93	1883.21	3
2159.1	2278.2	3
2522.65	2700.0	3
2884.11	3573.55	3
3229.12	3325.35	3
1.16	1.04	3
0.99	1.11	3
1.08	1.26	3
1.39	1.22	3
1.41	1.38	3
1.7	1.61	3
2.06	2.0	3
2.36	2.75	3
3.71	3.48	3
5.24	6.0	3
8.91	9.98	3
16.18	18.68	3
30.83	34.83	3
59.24	66.07	3
117.02	130.44	3
229.19	252.14	3
446.82	495.27	3
862.61	979.02	3
1301.87	1472.54	3
1714.0	1949.95	3
2124.99	2399.18	3
2538.55	2896.59	3
2976.77	3304.8	3
3383.21	3835.42	3
3825.76	4321.42	3
1.17	1.11	4
1.32	1.15	4
1.14	1.16	4
1.26	1.28	4
1.43	1.59	4
1.64	1.75	4
2.11	2.16	4
2.6	2.55	4
3.66	3.66	4
6.07	5.81	4
10.13	9.97	4
18.78	19.24	4
34.64	35.2	4
67.92	68.1	4
131.08	130.49	4
261.83	254.06	4
512.28	512.01	4
993.41	987.17	4
1467.76	1461.58	4
1937.21	1968.63	4
2405.39	2419.12	4
2887.85	2896.57	4
3374.19	3397.66	4
3847.14	3856.62	4
4300.86	4300.91	4
1.35	1.11	4
1.17	1.15	4
1.0	1.16	4
1.5	1.32	4
1.38	1.54	4
1.59	1.59	4
1.91	1.83	4
2.08	2.4	4
2.6	2.83	4
3.76	3.95	4
6.45	5.88	4
9.97	9.97	4
17.29	17.88	4
31.68	32.17	4
63.95	60.25	4
115.28	117.78	4
222.55	227.52	4
442.56	427.28	4
637.58	636.79	4
837.66	839.62	4
1051.15	1064.37	4
1251.25	1270.87	4
1470.31	1430.4	4
1630.65	1742.32	4
1923.0	1898.65	4
1.16	1.09	4
1.11	1.06	4
1.17	1.04	4
1.34	1.39	4
